,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
15,15,2020-04-19-2020-04-26,UCqYw-CTd1dU2yGI71sEyqNw,mjAuDn5Mofc,GMA NEWS COVID-19 BULLETIN: Ragos given military honors by Philippine Army at Libingan ng mga Bayani,2020-04-25T07:21:04Z,95660,521,49,254,155,GMA News,7170000,PH,https://www.youtube.com/watch?v=mjAuDn5Mofc
16,16,2020-04-19-2020-04-26,UCiMg06DjcUk5FRiM3g5sqoQ,BTx1vELv7zU,COVID-19: Managing Anxiety and Stress,2020-04-20T16:29:08Z,79206,469,42,0,136,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=BTx1vELv7zU
17,17,2020-04-19-2020-04-26,UCOvSvdpakTdLTsT5E2si-Nw,Qc-P45u1vxI,Centrul de triere COVID-19 de la Moldexpo - LIVE cum ajung suspectii de Coronavirus,2020-04-24T15:12:23Z,54056,279,113,0,0,PublikaMD,38100,RO,https://www.youtube.com/watch?v=Qc-P45u1vxI
18,18,2020-04-19-2020-04-26,UCqYw-CTd1dU2yGI71sEyqNw,Ck1UvS61gRo,"Stand for Truth: Pilipinas, kulelat nga ba pagdating sa laban kontra COVID-19?",2020-04-20T14:56:31Z,28707,192,297,269,288,GMA News,7170000,PH,https://www.youtube.com/watch?v=Ck1UvS61gRo
19,19,2020-04-19-2020-04-26,UCWNXD9HACV9n4HCdMY-PqfQ,vLEUmdhpA2g,jldii kreN aavedn jiivikaa bnaaegii raashn kaardd|Bihar Ration Card 2020|Covid 19 sahayata rashi,2020-04-23T12:19:25Z,1880,45,4,18,415,Tech For India,13000,ID,https://www.youtube.com/watch?v=vLEUmdhpA2g
20,20,2020-04-19-2020-04-26,UCWsB7X1WBmN5wnXhHXNuyRw,wKi31-lOCrQ,Is Coronavirus from God? | Daniel Indradjaja,2020-04-19T03:45:13Z,1578,165,1,52,3097,THE CITY LIGHT,1850,ID,https://www.youtube.com/watch?v=wKi31-lOCrQ
21,21,2020-04-19-2020-04-26,UCU_C1l4xSrdDDpz_Hxpl5dQ,-Dn96DNuF_0,Psalm 23  - Tim Robinson - Pastor Lee McClelland  Covid-19 survival story,2020-04-19T19:29:12Z,524,8,1,0,3956,Newtownbreda Baptist,229,GB,https://www.youtube.com/watch?v=-Dn96DNuF_0
22,22,2020-04-19-2020-04-26,UCEI3ZYGTBloBdkEExVy-4MQ,BHwRJu3f9q4,Cach Phong Ngua Covid-19 Tren Nen Nhac Anh Da Den Khieng Hom - PT Vlog #33,2020-04-22T04:42:51Z,408,6,0,4,293,Giải trí,11300,VN,https://www.youtube.com/watch?v=BHwRJu3f9q4
23,23,2020-04-19-2020-04-26,UC0ekD8qVcXvi0R9R_Y1-eWA,9XLzgjFVgd4,Ku kopit ko ya dek#DiRumahAja Gara-gara covid,2020-04-22T14:26:30Z,245,5,3,1,16,OMBING's CHANNEL,0,ID,https://www.youtube.com/watch?v=9XLzgjFVgd4
24,24,2020-04-19-2020-04-26,UCld203k3DQnK_cTyB4zlo3Q,xVc5nJUYY0A,COVID CHAOS &amp; the Non-Essential Pope,2020-04-21T05:48:43Z,175,2,0,1,2291,His Grace I’ll Share,2040,AU,https://www.youtube.com/watch?v=xVc5nJUYY0A
25,25,2020-04-19-2020-04-26,UCertBoNDdjiDwOCJjyIpvjw,h5MD8uoh1Kk,Mario Paleka - COVID-19 i turizam u Zadru,2020-04-21T10:17:32Z,234,5,3,0,753,Antena Zadar,1840,HR,https://www.youtube.com/watch?v=h5MD8uoh1Kk
26,26,2020-04-19-2020-04-26,UCT701YsERryYrQ1Sz8XEGaA,hZKc8IKnUb4,Will COVID-19 Vaccine Eradicate Coronavirus Completely?,2020-04-21T04:45:12Z,175,2,0,1,699,GoNewsIndia,9340,IN,https://www.youtube.com/watch?v=hZKc8IKnUb4
