,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
11,11,2020-03-01-2020-03-08,UCeY0bbntWzzVIaj2z3QigXg,NLGX2L9JLa8,Coronavirus Patient Explains The Worst Symptoms | NBC News,2020-03-05T20:29:51Z,2523197,18186.0,934.0,4433,198,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=NLGX2L9JLa8
12,12,2020-03-01-2020-03-08,UCGXbLrVe8vnkiFv7q2vYv3w,US2eN3xbu_I,Esto es lo que va a pasar con el coronavirus segun los expertos,2020-03-02T17:34:34Z,2333414,15011.0,1432.0,2496,132,El Mundo,295000,ES,https://www.youtube.com/watch?v=US2eN3xbu_I
13,13,2020-03-01-2020-03-08,UC1a4RqaEpMsHja5dSlUE1mg,1PLdl6NDGDE,COVID-19 Update 3: Symptoms of COVID-19 [New Version in Description],2020-03-05T14:14:36Z,1924981,8752.0,760.0,2598,157,Medmastery,79600,AT,https://www.youtube.com/watch?v=1PLdl6NDGDE
14,14,2020-03-01-2020-03-08,UCC552Sd-3nyi_tk2BudLUzA,oqtfqVsFaqc,What Happens When There Is A Pandemic? | CORONAVIRUS,2020-03-04T09:21:54Z,1854207,61904.0,1336.0,4436,432,AsapSCIENCE,9410000,Unknown,https://www.youtube.com/watch?v=oqtfqVsFaqc
15,15,2020-03-01-2020-03-08,UCVSNOxehfALut52NbkfRBaA,8-pWtWRf7AA,Saudi Arabia&#39;s Mecca Empty of Pilgrims Amid Coronavirus,2020-03-05T18:12:59Z,1812697,11082.0,1108.0,2379,53,VOA News,1330000,US,https://www.youtube.com/watch?v=8-pWtWRf7AA
16,16,2020-03-01-2020-03-08,UCOmrniWfKi-uCD6Oh6fqhgw,sWjYs7aILZ8,CORONAVIRUS PANDEMIC EXPLAINED - CORONA OUTBREAK 2020,2020-03-05T17:34:37Z,1556899,18320.0,1199.0,2214,607,MEDSimplified,400000,IN,https://www.youtube.com/watch?v=sWjYs7aILZ8
17,17,2020-03-01-2020-03-08,UChDKyKQ59fYz3JO2fl0Z6sg,q-rVcaFSfSA,Coronavirus Shopping List: What You May Need To Have On Hand | TODAY,2020-03-05T16:00:11Z,1535201,14244.0,1170.0,2477,466,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=q-rVcaFSfSA
18,18,2020-03-01-2020-03-08,UCpzdzxPD8acq8ssStKvDNtw,PkUlCIFE45M,Coronavirus Outbreak | How to protect yourself | Kids Learning Cartoon | Dr. Panda TotoTime,2020-03-07T22:30:11Z,1583154,8931.0,1368.0,0,374,Dr. Panda TotoTime – Official Channel,149000,US,https://www.youtube.com/watch?v=PkUlCIFE45M
19,19,2020-03-01-2020-03-08,UC6o-wWU-v2ClFMwougmK7dA,BkbztWS4-9I,Coronavirus: The conspiracy theories spreading fake news - BBC Newsnight,2020-03-05T14:32:27Z,1268831,4554.0,5771.0,8999,638,BBC Newsnight,608000,GB,https://www.youtube.com/watch?v=BkbztWS4-9I
20,20,2020-03-01-2020-03-08,UChirEOpgFCupRAk5etXqPaA,n0y63uG02sY,This Couple is Fighting the Coronavirus Side by Side in Wuhan,2020-03-02T10:54:22Z,1201696,13412.0,614.0,1325,139,Bloomberg QuickTake News,499000,US,https://www.youtube.com/watch?v=n0y63uG02sY
21,21,2020-03-01-2020-03-08,UCIRYBXDze5krPDzAEOxFGVA,Yo81j6o97Z4,&#39;It&#39;s all fake!&#39;: Chinese official heckled by residents on visit to Wuhan,2020-03-06T10:20:26Z,1118282,8113.0,501.0,3725,72,Guardian News,1300000,GB,https://www.youtube.com/watch?v=Yo81j6o97Z4
22,22,2020-03-01-2020-03-08,UCVTyTA7-g9nopHeHbeuvpRA,8_WZym7ZJXE,"Alexandria Ocasio-Cortez Talks Coronavirus, the 2020 Election and the Youth Vote",2020-03-06T11:00:02Z,1086639,21405.0,1454.0,4573,377,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=8_WZym7ZJXE
23,23,2020-03-01-2020-03-08,UCXwDLMDV86ldKoFVc_g8P0g,DaUNp1NWSzQ,Coronavirus: un medecin contamine temoigne,2020-03-04T13:00:37Z,1046227,10685.0,794.0,2480,173,BFMTV,803000,Unknown,https://www.youtube.com/watch?v=DaUNp1NWSzQ
24,24,2020-03-01-2020-03-08,UCPEAYzwc7QJg4DL5x6U3AEQ,seA1wbXUQTs,Coronavirus | How to wash your hands,2020-03-05T17:27:15Z,1031608,5164.0,357.0,783,37,Babylon Health,10000,GB,https://www.youtube.com/watch?v=seA1wbXUQTs
25,25,2020-03-01-2020-03-08,UCVTx7AHcRM8auQ68PLDwrjA,vlzxSleRnmg,Coronavirus Covid-19: Claves para entender la enfermedad y protegerse - Clinica Alemana,2020-03-06T18:57:11Z,877894,N/A,N/A,N/A,154,Clínica Alemana,36100,Unknown,https://www.youtube.com/watch?v=vlzxSleRnmg
26,26,2020-03-01-2020-03-08,UC9ohLcxGUDGVIp69s26swuw,xxHZR7ZbeSg,La VERDAD del CORONAVIRUS (reflexiones de un medico de familia) ,2020-03-07T20:12:38Z,871002,9473,1301,1695,1499,Alberto Sanagustín,380000,ES,https://www.youtube.com/watch?v=xxHZR7ZbeSg
27,27,2020-03-01-2020-03-08,UCUsm-fannqOY02PNN67C0KA,-o2wOXnpSjo,Estos son los sintomas del coronavirus COVID-19 - Despierta,2020-03-02T15:23:06Z,791609,4497,514,655,155,Noticieros Televisa,3170000,MX,https://www.youtube.com/watch?v=-o2wOXnpSjo
28,28,2020-03-01-2020-03-08,UCG-iSMVtWbbwDDXgXXypARQ,Eeh054-Hx1U,"Coronavirus Epidemic Update 32: Important Data from South Korea, Can Zinc Help Prevent COVID-19?",2020-03-06T20:46:30Z,672380,12669,313,2284,1198,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=Eeh054-Hx1U
29,29,2020-03-01-2020-03-08,UCPyMN8DzkFl2__xnTEiGZ1w,ALRLihS19kQ,"Coronavirus COVID-19 Symptoms, Causes, Prevention Nursing Review",2020-03-02T23:18:30Z,528825,N/A,N/A,446,742,RegisteredNurseRN,1020000,US,https://www.youtube.com/watch?v=ALRLihS19kQ
