,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,10,2020-08-09-2020-08-16,UC23GPi7Nf6JoUtazW8jXiZQ,POOuvtd3K_I,Cobertura al 100% de COVID-19 para asegurados de Salud Integrales y afiliados EPS.,2020-08-11T00:09:47Z,1421568,4,2,0,10,Pacífico Seguros,35500,PE,https://www.youtube.com/watch?v=POOuvtd3K_I
11,11,2020-08-09-2020-08-16,UCUmRGR3a-g13O6pG927KQmg,bAg4dthw2FY,Dich covid-19 Hom nay tai Viet Nam  Ban tin corona 14/8 them 6 ca nhiem moi covid-19 Tinh hinh dich,2020-08-14T00:54:13Z,740716,1289,405,120,720,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=bAg4dthw2FY
12,12,2020-08-09-2020-08-16,UCB_l9j53BhS-UNxXO4y282A,pCtLMJ5LELY,Indians &amp; Covid | Funcho,2020-08-15T13:39:51Z,904471,63274,2192,5340,632,Funcho,1520000,IN,https://www.youtube.com/watch?v=pCtLMJ5LELY
13,13,2020-08-09-2020-08-16,UCIvaYmXn910QMdemBG3v1pQ,q9IG2TLPWW4,DNA: Corona Vaccine pr Russia ke daave kaa DNA Test | COVID-19 Vaccine | Vladimir Putin | Vaccine News,2020-08-11T18:17:54Z,721198,12839,1110,673,394,Zee News,15500000,IN,https://www.youtube.com/watch?v=q9IG2TLPWW4
14,14,2020-08-09-2020-08-16,UCoMdktPbSTixAyNGwb-UYkQ,zThMj6xmWY0,COVID-19: Half of Britons would not get a coronavirus vaccination,2020-08-09T16:58:50Z,655460,4122,3188,5017,172,Sky News,2590000,GB,https://www.youtube.com/watch?v=zThMj6xmWY0
15,15,2020-08-09-2020-08-16,UCQ7d2lO-qGUy6wwM4n3KHfw,Ew11Hya7_fA,CA NUOC KHONG UA EM (COVID) -  AtHomeVideo,2020-08-14T12:58:09Z,680404,47920,212,2385,174,Phan Mạnh Quỳnh Official,1180000,VN,https://www.youtube.com/watch?v=Ew11Hya7_fA
16,16,2020-08-09-2020-08-16,UCmBT5CqUxf3-K5_IU9tVtBg,vdyPi1hL4TI,Tin tuc dich Covid-19 moi nhat: Nghen ngao canh dua tang tai tam dich COVID-19 o Quang Nam- VNEWS,2020-08-12T09:29:53Z,638965,1291,417,78,844,VNEWS - TRUYỀN HÌNH THÔNG TẤN,315000,VN,https://www.youtube.com/watch?v=vdyPi1hL4TI
17,17,2020-08-09-2020-08-16,UCXIJgqnII2ZOINSWNOGFThA,hyoaq6qFR2M,Kayleigh McEnany defends Trump&#39;s COVID-19 executive orders,2020-08-10T17:46:44Z,595205,15136,591,4353,1406,Fox News,6060000,US,https://www.youtube.com/watch?v=hyoaq6qFR2M
18,18,2020-08-09-2020-08-16,UCUmRGR3a-g13O6pG927KQmg,W5ePrJQmMDo,Tin tuc Covid-19 moi nhat | Tinh hinh dich corona hom nay 15/8 | Dich covid hom nay tai Viet Nam,2020-08-14T22:45:10Z,545258,1118,284,152,931,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=W5ePrJQmMDo
19,19,2020-08-09-2020-08-16,UCL9-pEHNBs3N4r2bMoXdLJA,keFmt8cyPW4,Hai Duong ap dung tinh trang khan cap phong chong dich Covid-19 | VTC Now,2020-08-14T10:35:31Z,526298,1095,337,107,774,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=keFmt8cyPW4
20,20,2020-08-09-2020-08-16,UCno7Il827hKNgL7lArqRifQ,KcXS71FpKkk,Special Report: Russia Launches &#39;World&#39;s First COVID-19 Vaccine | Kanak News Live,2020-08-11T11:45:09Z,580114,10184,566,394,202,Kanak News LIVE,327000,IN,https://www.youtube.com/watch?v=KcXS71FpKkk
21,21,2020-08-09-2020-08-16,UChoyAdkZQVa4V7AbZshiLDg,4VjAVAw85PI,When PUNJABIS Got Together After COVID LOCKDOWN IN CANADA!!,2020-08-09T13:30:00Z,554615,36077,444,1962,824,Traveling Desi,1030000,IN,https://www.youtube.com/watch?v=4VjAVAw85PI
22,22,2020-08-09-2020-08-16,UChDKyKQ59fYz3JO2fl0Z6sg,IGHYYUX6I3Y,Putin Claims Russia Has A Coronavirus Vaccine | TODAY,2020-08-11T14:00:07Z,497365,4733,653,4087,139,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=IGHYYUX6I3Y
23,23,2020-08-09-2020-08-16,UC55-mxUj5Nj3niXFReG44OQ,phip_gfHEEU,La vacuna rusa del Covid-19 ?Es real?,2020-08-14T02:16:24Z,499205,18290,3948,4834,1427,Platzi,964000,MX,https://www.youtube.com/watch?v=phip_gfHEEU
24,24,2020-08-09-2020-08-16,UChDKyKQ59fYz3JO2fl0Z6sg,5ATilC3SAwE,US Tops 5 Million Coronavirus Cases | Sunday TODAY,2020-08-09T15:05:03Z,448245,1831,2156,4005,151,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=5ATilC3SAwE
25,25,2020-08-09-2020-08-16,UChDKyKQ59fYz3JO2fl0Z6sg,N4HSET82w9Y,Inside The Wuhan Lab At Center Of Coronavirus Controversy | TODAY,2020-08-10T15:00:11Z,426834,3122,4020,3701,361,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=N4HSET82w9Y
26,26,2020-08-09-2020-08-16,UCMtFAi84ehTSYSE9XoHefig,QbwN21oAMSg,Uninformed Correspondent: Bootsie&#39;s Battle Against The Coronavirus,2020-08-12T07:35:00Z,416846,9742,211,1272,547,The Late Show with Stephen Colbert,7800000,Unknown,https://www.youtube.com/watch?v=QbwN21oAMSg
27,27,2020-08-09-2020-08-16,UCFaPzuoXcACu7jplePDfXmA,qejCC2R9zAU,Lecon et examen de maladies infectieuses a propos du COVID-19,2020-08-11T10:00:21Z,416849,N/A,N/A,N/A,638,IHU Méditerranée-Infection,223000,FR,https://www.youtube.com/watch?v=qejCC2R9zAU
28,28,2020-08-09-2020-08-16,UCupvZG-5ko_eiXAupbDfxWw,JuGdIHCtgPE,"He thought Covid-19 was like the flu.  Later, his organs failed",2020-08-11T04:52:00Z,404629,5870,511,4189,498,CNN,10500000,Unknown,https://www.youtube.com/watch?v=JuGdIHCtgPE
29,29,2020-08-09-2020-08-16,UCBi2mrWuNuyYy4gbM6fU18Q,Quck-3seSXE,Coronavirus cases top 5 million in the United States,2020-08-10T00:07:41Z,400013,2997,2175,5678,288,ABC News,9670000,US,https://www.youtube.com/watch?v=Quck-3seSXE
