,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
15,15,2020-06-21-2020-06-28,UCkM3BNrD_qHu2rApxVdKO1A,Z6joGL66cbQ,A child&#39;s guide to hospital: COVID - 19 Test,2020-06-25T23:16:10Z,428629,2715,265,0.0,168,The Royal Children's Hospital Melbourne,74800,Unknown,https://www.youtube.com/watch?v=Z6joGL66cbQ
16,16,2020-06-21-2020-06-28,UCknLrEdhRCp1aegoMqRaCZg,imFZmV0ZRXc,Coronavirus cases surge in India&#39;s capital Delhi | DW News,2020-06-26T08:15:59Z,263836,2165,155,1008.0,372,DW News,1680000,DE,https://www.youtube.com/watch?v=imFZmV0ZRXc
17,17,2020-06-21-2020-06-28,UCoxg3Kml41wE3IPq-PC-LQw,F3am_oJPqo0,BRUJERIA - COVID-666 (OFFICIAL MUSIC VIDEO),2020-06-26T15:30:05Z,260630,10280,789,810.0,206,Nuclear Blast Records,2460000,Unknown,https://www.youtube.com/watch?v=F3am_oJPqo0
18,18,2020-06-21-2020-06-28,UCIRYBXDze5krPDzAEOxFGVA,LHbcDicFQYY,How Trump has defied science on coronavirus,2020-06-25T11:36:55Z,222366,770,350,420.0,328,Guardian News,1300000,GB,https://www.youtube.com/watch?v=LHbcDicFQYY
19,19,2020-06-21-2020-06-28,UCFxHplbcoJK9m70c4VyTIxg,52ZrHEY71p8,?Que es el oximetro y para que sirve ante covid-19?,2020-06-24T01:32:53Z,162489,589,130,33.0,150,MILENIO,2500000,MX,https://www.youtube.com/watch?v=52ZrHEY71p8
20,20,2020-06-21-2020-06-28,UCeY0bbntWzzVIaj2z3QigXg,baHR5E952H8,"&#39;Slow The Testing Down, Please&#39; President Mocks COVID-19 As 26 States See Spike In Infections",2020-06-21T17:30:02Z,91763,519,108,463.0,168,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=baHR5E952H8
21,21,2020-06-21-2020-06-28,UCiMg06DjcUk5FRiM3g5sqoQ,kbnW5xnH7eI,"Your COVID-19 Questions Answered: Daily Life, Social Interaction, Returning to Work, and More",2020-06-25T20:23:41Z,102115,442,79,0.0,3160,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=kbnW5xnH7eI
22,22,2020-06-21-2020-06-28,UCxhDBhx2j1R0_tsXuJTmplA,NOK6drNPNck,COVID-19 and Antibody tests explained: IgM and IgG antibodies to Coronavirus,2020-06-27T00:31:43Z,114955,612,33,N/A,141,Beckman Coulter Dx,3770,US,https://www.youtube.com/watch?v=NOK6drNPNck
23,23,2020-06-21-2020-06-28,UCMJ584ZcmJSyzF8VE8Zyy2A,3sURTAaxmc8,Covid-19: The Road to Recovery,2020-06-24T05:45:00Z,72238,602,26,90,99,Chartered Society of Physiotherapy,3880,GB,https://www.youtube.com/watch?v=3sURTAaxmc8
24,24,2020-06-21-2020-06-28,UC4p6bEngiRCN7TyTxZVJ3OQ,64piemCeDGE,Coronavirus Q&amp;A: The Next COVID-19 Phase,2020-06-24T19:51:03Z,42885,583,21,64,2531,JAMA Network,57300,US,https://www.youtube.com/watch?v=64piemCeDGE
25,25,2020-06-21-2020-06-28,UClsy4h6k6Q46g9NtMuBWdDw,--UeMdiWf5I,103 tyngka shongdor u Dawai Coronavirus na India,2020-06-22T02:30:17Z,40116,1370,72,226,113,Elegis Thongni,0,IN,https://www.youtube.com/watch?v=--UeMdiWf5I
26,26,2020-06-21-2020-06-28,UCba3hpU7EFBSk817y9qZkiA,IjJOY_kd9ww,Dia negro para la farandula argentina: crecen los contagios de coronavirus entre los famosos,2020-06-24T23:35:52Z,31308,102,62,76,742,LA NACION,541000,AR,https://www.youtube.com/watch?v=IjJOY_kd9ww
27,27,2020-06-21-2020-06-28,UCqVHGwQCmmGa2hjS7ydN4sQ,e1RMPSTNO84,?SE PUEDE CONTAGIAR DE CORONAVIRUS EN EL PERIODO DE INCUBACION?,2020-06-22T23:15:08Z,40778,787,42,74,834,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=e1RMPSTNO84
28,28,2020-06-21-2020-06-28,UCxdM_BlltGbSjch5BVzrhag,8OoMzh8hsh4,How COVID-19 Makes Breathing Difficult,2020-06-27T23:02:52Z,31296,301,11,28,130,Digital MEdIC at Stanford University,6950,US,https://www.youtube.com/watch?v=8OoMzh8hsh4
29,29,2020-06-21-2020-06-28,UC42Pe26uv1EnNPWXqBsdJNw,q9UOh-uJtaY,Terapias com Criancas e Adolescentes em Tempos de Covid-19 | Sinopsys Debate #2,2020-06-27T16:13:03Z,2951,384,3,11,13067,Sinopsys Editora,4740,BR,https://www.youtube.com/watch?v=q9UOh-uJtaY
