,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,10,2020-04-12-2020-04-19,UCh80KBGM53Mkj0gMlByc3NA,Mz9p-ROt1HA,Le CORONAVIRUS explique aux enfants - Documentaire enfant,2020-04-14T13:45:10Z,322526,745,126,N/A,140,la récré des ptits loups,165000,FR,https://www.youtube.com/watch?v=Mz9p-ROt1HA
11,11,2020-04-12-2020-04-19,UCqYw-CTd1dU2yGI71sEyqNw,vodM7JbeUM4,"24 Oras: Tren ng PNR, hinarang ng ilang residente dahil sa takot sa COVID-19",2020-04-14T12:53:41Z,151034,843,85,773,187,GMA News,7170000,PH,https://www.youtube.com/watch?v=vodM7JbeUM4
12,12,2020-04-12-2020-04-19,UCqYw-CTd1dU2yGI71sEyqNw,0UjdPe96iyY,24 Oras: &#39;Lead Me Lord&#39; composer serenaded with his own song after recovering from COVID-19,2020-04-13T13:19:22Z,131467,1882,53,103,223,GMA News,7170000,PH,https://www.youtube.com/watch?v=0UjdPe96iyY
13,13,2020-04-12-2020-04-19,UC_eI-qL83GUslp7EwNnvKjQ,BdE6PZg5xYQ,Coronavirus Warning From Anonymous To Australia - ID2020 &amp; Agenda 21,2020-04-13T23:34:07Z,126784,N/A,N/A,N/A,290,ReStream Central,2090,US,https://www.youtube.com/watch?v=BdE6PZg5xYQ
14,14,2020-04-12-2020-04-19,UC9ORzYuIhR5gBQ1unLACgpg,PYglSVc4nuo,Entender el COVID-19 y como protegerse,2020-04-14T20:15:25Z,111748,848,131,111,645,UpToDate,5260,US,https://www.youtube.com/watch?v=PYglSVc4nuo
15,15,2020-04-12-2020-04-19,UCTRRQhN_liB3Atehi_VAguw,3tXAkCV-piU,MISERICORDE DIVINE : Neuvaine et Chapelet pour le monde vs CORONAVIRUS,2020-04-15T09:02:28Z,35819,1123,43,0,0,Esprit Nouveau,9490,FR,https://www.youtube.com/watch?v=3tXAkCV-piU
16,16,2020-04-12-2020-04-19,UCelQ6rvSDx6IoZteIZgy6eA,5rufSnC3dPk,Covid hump | Hump A Day,2020-04-16T02:40:10Z,129253,119,35,1,10,Hump A Day,21400,Unknown,https://www.youtube.com/watch?v=5rufSnC3dPk
17,17,2020-04-12-2020-04-19,UCertBoNDdjiDwOCJjyIpvjw,MA2uRM2TFYs,Zadarske medicinske sestre na COVID-19 odjelu pronasle i koji trenutak za zabavu,2020-04-13T11:58:38Z,7971,17,2,0,14,Antena Zadar,1840,HR,https://www.youtube.com/watch?v=MA2uRM2TFYs
18,18,2020-04-12-2020-04-19,UCOuURgJVHTIob8MvnTSK1OA,Xgo9nN2-Mcc,Another secret coronavirus symptom - skin rashes,2020-04-18T20:41:41Z,2864,15,5,15,171,Nature and happiness,61,US,https://www.youtube.com/watch?v=Xgo9nN2-Mcc
19,19,2020-04-12-2020-04-19,UCeXasv-OhEJga_7tjOmtbHg,Odsi5S5MUNw,Humanity First USA Coronavirus Response,2020-04-17T15:37:40Z,2684,175,1,0,186,MTA News,21000,GB,https://www.youtube.com/watch?v=Odsi5S5MUNw
20,20,2020-04-12-2020-04-19,UClkgt56cshMaj6oKRmU_Xkg,12HTKZOfiUI,WWE Mustafa Ali and commander safeguard Pak pak Pakistan song fight coronavirus 2020,2020-04-18T18:30:07Z,1814,11,1,0,164,Exclusive Sports,55900,PK,https://www.youtube.com/watch?v=12HTKZOfiUI
21,21,2020-04-12-2020-04-19,UCZD9ZSMIPwgBsOlA2cpciPw,KWqETrj_6DM,outbreak coronavirus Background Animation/Symptoms green screen/covid-19 chroma key corona virus,2020-04-18T13:22:59Z,939,10,2,2,83,BLACK AND WHITE WEDDING HD EFFECT,10500,IN,https://www.youtube.com/watch?v=KWqETrj_6DM
22,22,2020-04-12-2020-04-19,UC33fZ1YsWZhhBF4VhNr0beg,S-GJ3wk_pQc,"Complotti, Servizi Segreti, Verita sul Coronavirus e poi arriva l&#39;Uccellino",2020-04-18T14:26:35Z,893,67,2,26,484,AlexilBoscaiolo,1950,Unknown,https://www.youtube.com/watch?v=S-GJ3wk_pQc
23,23,2020-04-12-2020-04-19,UCwdJfWDAiIx-yYs1i2gkxDQ,QHiPk2tUWB8,Himbauan pak rt ( covid 19 ) film pendek indramayu,2020-04-18T02:59:29Z,651,6,0,0,679,ALUR CINEMA,0,ID,https://www.youtube.com/watch?v=QHiPk2tUWB8
24,24,2020-04-12-2020-04-19,UCOuURgJVHTIob8MvnTSK1OA,AbrA4Nbfj1Y,A secret symptom of coronavirus - foot sores,2020-04-16T20:33:33Z,574,20,6,10,188,Nature and happiness,61,US,https://www.youtube.com/watch?v=AbrA4Nbfj1Y
25,25,2020-04-12-2020-04-19,UC7glOoHl2LlYARRHg5ryDzw,240Db8KcWQQ,ME MULTAN POR SALIR A LA CALLE POR EL CORONAVIRUS,2020-04-17T09:44:12Z,311,50,0,36,711,ELOI CAMPO,130,Unknown,https://www.youtube.com/watch?v=240Db8KcWQQ
26,26,2020-04-12-2020-04-19,UCeNa4voKrwQ7lc1crHpWCSA,TpEDfyHCrRQ,COVID -19 HOSTEL DAYS..,2020-04-12T13:47:42Z,201,6,0,0,163,JUJU CREATIONS,15,Unknown,https://www.youtube.com/watch?v=TpEDfyHCrRQ
27,27,2020-04-12-2020-04-19,UCFBHU2ZBoKvaFgLSNz2mUFg,LOl_7fRLg6s,Michael Maas - Vaccine COVID-19.,2020-04-15T19:40:14Z,22,1,0,0,117,Michael Maas,704,NL,https://www.youtube.com/watch?v=LOl_7fRLg6s
28,28,2020-04-12-2020-04-19,UCpkRMbKMO750r9w1pi5ZrYw,ZabLgWZZ13w,The Big Nap - Covid-19,2020-04-13T19:32:23Z,199,6,0,0.0,228,for Empress,8,US,https://www.youtube.com/watch?v=ZabLgWZZ13w
29,29,2020-04-12-2020-04-19,UCT8QYtrYoSoYNT6tLGHFa4g,PJOUUbA2QWI,Woman of the Mirror (Covid-19),2020-04-17T02:04:50Z,19,1,0,0.0,64,agonquin,104,CA,https://www.youtube.com/watch?v=PJOUUbA2QWI
