,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,10,2020-04-05-2020-04-12,UCqnbDFdCpuN8CMEg0VuEBqA,BuzP-uLctYE,How Coronavirus Attacks the Body | NYT News,2020-04-06T20:00:02Z,1413583,13057,982,1554,328,The New York Times,3110000,Unknown,https://www.youtube.com/watch?v=BuzP-uLctYE
11,11,2020-04-05-2020-04-12,UCfR9TgEotsz7Uj7QQJ67w8A,GI7sBsBHdCk,The Federal Reserve vs Covid-19,2020-04-11T13:48:45Z,1397407,80033,1752,5629,181,Jamie's Channel,131000,Unknown,https://www.youtube.com/watch?v=GI7sBsBHdCk
12,12,2020-04-05-2020-04-12,UCGXbLrVe8vnkiFv7q2vYv3w,uAT8EEKBySM,Covid-19: el virus que arraso con todo,2020-04-10T21:45:11Z,1283142,8256,953,1501,2313,El Mundo,295000,ES,https://www.youtube.com/watch?v=uAT8EEKBySM
13,13,2020-04-05-2020-04-12,UC_O_KkdH3SKsp3nHrjgJYWA,ssApeG-FBCU,Toma de muestras para deteccion de SARS-CoV (COVID-19) mediante PCR,2020-04-08T10:10:13Z,1308672,5029,539,N/A,311,IAVANTE TV,4220,ES,https://www.youtube.com/watch?v=ssApeG-FBCU
14,14,2020-04-05-2020-04-12,UCrp_UI8XtuYfpiqluWLD7Lw,rMWdPRhu_p8,Coronavirus: German study shows COVID-19 might not be fatal as previously thought,2020-04-09T19:53:57Z,1044478,9856,589,4756,423,CNBC Television,863000,US,https://www.youtube.com/watch?v=rMWdPRhu_p8
15,15,2020-04-05-2020-04-12,UCYl9AzsVwS_4Swt4VZ1dhuQ,9WayjX6vCdk,Coronavirus: how to self-swab,2020-04-06T20:26:19Z,1083881,3022,359,1225,134,Barts Health NHS Trust,5780,Unknown,https://www.youtube.com/watch?v=9WayjX6vCdk
16,16,2020-04-05-2020-04-12,UCJtBaL1PPmTc1ff0nsihR0g,xQIhmohkV74,COVID-19: Talking about coronavirus in English - vocabulary &amp; expressions,2020-04-07T00:45:45Z,919268,26491,643,1561,2355,Learn English with Rebecca [engVid],1970000,US,https://www.youtube.com/watch?v=xQIhmohkV74
17,17,2020-04-05-2020-04-12,UCo1zEN0d8lsrm1LV4n8eLVw,C_8_rDbkEC4,VIDEO DEMOSTRATIVO PRUEBAS RAPIDAS COVID-19,2020-04-07T18:08:07Z,766917,2957,413,N/A,321,Telesalud Minsa,61600,PE,https://www.youtube.com/watch?v=C_8_rDbkEC4
18,18,2020-04-05-2020-04-12,UCiMg06DjcUk5FRiM3g5sqoQ,lQvhoFMdXJo,Can COVID-19 last on surfaces and in the air?,2020-04-06T13:14:38Z,347433,1980,234,0,92,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=lQvhoFMdXJo
19,19,2020-04-05-2020-04-12,UCesNt4_Z-Pm41RzpAClfVcg,DD_wdvwN9rg,"COVID-19 (SARS Coronavirus 2) - timeline, pathophysiology (ARDS), coronavirus life cycle, treatment",2020-04-06T20:00:13Z,214347,3314,113,281,1700,Armando Hasudungan,1540000,AU,https://www.youtube.com/watch?v=DD_wdvwN9rg
20,20,2020-04-05-2020-04-12,UCHpw8xwDNhU9gdohEcJu4aA,sMtzWVTPmLI,Why coronavirus death rates are so different,2020-04-09T11:28:55Z,200489,1429,168,373,281,The Guardian,1410000,GB,https://www.youtube.com/watch?v=sMtzWVTPmLI
21,21,2020-04-05-2020-04-12,UCqYw-CTd1dU2yGI71sEyqNw,3sq2Mqhr2PU,"GMA NEWS COVID-19 BULLETIN: 2:42 PM | April 7, 2020",2020-04-07T06:55:44Z,175092,1214,87,129,177,GMA News,7170000,PH,https://www.youtube.com/watch?v=3sq2Mqhr2PU
22,22,2020-04-05-2020-04-12,UCOdrgFoGUWZnzf5X1LEINSg,JJAaTpr0BM4,#URGENTE [?] OPS califica de &quot;INADECUADO&quot; manejo de Nicaragua de Covid-19,2020-04-07T18:52:02Z,24383,399,32,99,121,Nicaragua Investiga,137000,CR,https://www.youtube.com/watch?v=JJAaTpr0BM4
23,23,2020-04-05-2020-04-12,UCHE5QvIpPNH8UcgsuKKGJuw,Ve7-USWzeN4,MINI of Sterling Online Buying - COVID-19 Responsible,2020-04-11T00:42:28Z,24084,0,0,0,16,Sterling Motorcars,148,Unknown,https://www.youtube.com/watch?v=Ve7-USWzeN4
24,24,2020-04-05-2020-04-12,UCH4ghIPJKtEk5jpRgu9pYkw,OO_MkrwyNcM,COVID-19 PSA: Calling 911,2020-04-06T13:02:37Z,6952,44,0,N/A,130,Skills University,49,Unknown,https://www.youtube.com/watch?v=OO_MkrwyNcM
25,25,2020-04-05-2020-04-12,UCT2uuvoEeJYidinh4aEalHg,pFQtLHkH44E,Cung Nhau Hat Van Chong Dich Corona . Day Lui COVID 19,2020-04-05T22:40:00Z,6376,32,3,13,625,Camera Ngoc Thanh 0982360470,30800,VN,https://www.youtube.com/watch?v=pFQtLHkH44E
26,26,2020-04-05-2020-04-12,UCYFVg8As3QMjsMOSN0-0wsA,d8tHNzRsvrM,Uncle Sam VS Covid-19,2020-04-10T04:00:09Z,2944,13,1,2,68,FROG BOYZ,2990,US,https://www.youtube.com/watch?v=d8tHNzRsvrM
27,27,2020-04-05-2020-04-12,UCEtkYDKTbi_KDRO-dNDKn5Q,oBPYN7P590Y,Mayor George COVID-19 Update 4-8-20,2020-04-08T20:00:02Z,1340,11,1,2,140,CityofLakewoodOhio,219,US,https://www.youtube.com/watch?v=oBPYN7P590Y
28,28,2020-04-05-2020-04-12,UCld203k3DQnK_cTyB4zlo3Q,02vAdHrT3Tg,WHAT DOES THE FUTURE LOOK LIKE AFTER THE CORONAVIRUS,2020-04-05T02:32:57Z,754,116,0,29,2236,His Grace I’ll Share,2040,AU,https://www.youtube.com/watch?v=02vAdHrT3Tg
29,29,2020-04-05-2020-04-12,UCTTbGYD1jYItXThLWVACDvw,RXw2Yh-b6Ps,10 Steps to prevent COVID-19 | TAMIL | Sound Speaks!,2020-04-09T05:22:26Z,725,109,0,14.0,339,Sound Speaks!,148,Unknown,https://www.youtube.com/watch?v=RXw2Yh-b6Ps
