,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,10,2020-03-08-2020-03-15,UCMSsLqxqvZsNXi0Z-VjN89A,UAHhhweamIU,Should you take Vitamin C and Vitamin D for Coronavirus | COVID-19,2020-03-09T13:20:35Z,2118895,55568,2940,6106,761,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=UAHhhweamIU
11,11,2020-03-08-2020-03-15,UC9eaNdd1t64xLogaRVmGrow,jRZPaRRNDFg," DIRECTO | Mapa de contagios de COVID-19 / CORONAVIRUS en Centroamerica, en tiempo real",2020-03-13T21:35:23Z,2063925,8504,695,0,0,JP,72500,NI,https://www.youtube.com/watch?v=jRZPaRRNDFg
12,12,2020-03-08-2020-03-15,UCiMg06DjcUk5FRiM3g5sqoQ,qPoptbtBjkg,10 Things You Can Do to Manage COVID-19 at Home,2020-03-13T22:59:23Z,1949594,11711,1413,0,74,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=qPoptbtBjkg
13,13,2020-03-08-2020-03-15,UCG-iSMVtWbbwDDXgXXypARQ,U7F1cnWup9M,"Coronavirus Epidemic Update 34: US Cases Surge, Chloroquine &amp; Zinc Treatment Combo, Italy Lockdown",2020-03-10T18:03:52Z,1162696,18149,404,2870,1049,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=U7F1cnWup9M
14,14,2020-03-08-2020-03-15,UC07-dOwgza1IguKA86jqxNA,8c_UJwLq8PI,Coronavirus - seven steps to prevent the spread of the virus,2020-03-13T11:37:06Z,963239,10538,437,372,31,World Health Organization (WHO),612000,Unknown,https://www.youtube.com/watch?v=8c_UJwLq8PI
15,15,2020-03-08-2020-03-15,UCG-iSMVtWbbwDDXgXXypARQ,vE4_LsftNKM,"Coronavirus Pandemic Update 35: New Outbreaks &amp; Travel Restrictions, Possible COVID-19 Treatments",2020-03-12T17:51:16Z,807559,10678,245,1896,627,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=vE4_LsftNKM
16,16,2020-03-08-2020-03-15,UChZ0JmGgyOWSU-1iXxPhsVA,jkKSU1PSaXA,Holi with Coronavirus  | Ss vlogs :-),2020-03-12T03:52:19Z,530477,24524,647,1139,871,Sambhavna Seth Entertainment,1160000,IN,https://www.youtube.com/watch?v=jkKSU1PSaXA
17,17,2020-03-08-2020-03-15,UC_k7-bRC0gQfKHXHW7fNQ7w,I0TmBsHaGmI,Coronavirus SARS-CoV-2 structure,2020-03-13T15:33:37Z,363934,3371,134,450,137,biolution,11400,AT,https://www.youtube.com/watch?v=I0TmBsHaGmI
18,18,2020-03-08-2020-03-15,UCqYw-CTd1dU2yGI71sEyqNw,ZOuG8Wopibg,QRT: DOH: Posible ang Metro Manila lockdown dahil sa COVID-19 pero kung nasa code red sub-level 2 na,2020-03-10T11:03:06Z,168486,789,53,511,125,GMA News,7170000,PH,https://www.youtube.com/watch?v=ZOuG8Wopibg
19,19,2020-03-08-2020-03-15,UCpuPrOHvyyU0VP_pndYhuEA,hAs7kAenv3U,ALFREDO JALIFE : COVID-19 ES UN A R M A BIOLOGICA QUE SE LE ESCAPO AL EJE TRIPOLAR CHINA RUSIA Y USA,2020-03-13T20:00:10Z,156393,8084,306,816,626,zorronum1,290000,MX,https://www.youtube.com/watch?v=hAs7kAenv3U
20,20,2020-03-08-2020-03-15,UCqYw-CTd1dU2yGI71sEyqNw,ZBO3c3ko0eg,24 Oras: Philippines records 3 more COVID-19 deaths; total now at 5 | RESTRICTED,2020-03-13T12:54:34Z,125233,672,44,N/A,111,GMA News,7170000,PH,https://www.youtube.com/watch?v=ZBO3c3ko0eg
21,21,2020-03-08-2020-03-15,UC5l1d3JSBZJPKqhYq02vRUw,-kU8Xv2CYJM,How to Protect Yourself Against Coronavirus (COVID-19) | MedBridge,2020-03-12T22:11:39Z,87124,N/A,N/A,0,165,MedBridge,6590,US,https://www.youtube.com/watch?v=-kU8Xv2CYJM
22,22,2020-03-08-2020-03-15,UCJWqhYTN2h00RsOBQSFEytg,WhVad8ToCiU,How to Talk to Kids About the Coronavirus,2020-03-09T19:21:04Z,56582,12189,143,962,239,Child Mind Institute,13700,US,https://www.youtube.com/watch?v=WhVad8ToCiU
23,23,2020-03-08-2020-03-15,UCoHACKAt7J4dCDlTLEJ-wqQ,HfHPIL2h6rE,When Coronavirus Happens,2020-03-10T22:38:07Z,8671,13,3,4,14,Memetastic,533000,US,https://www.youtube.com/watch?v=HfHPIL2h6rE
24,24,2020-03-08-2020-03-15,UC_QTPE3_eeDc1I8aiKD9NUA,ePixp_fpC-o,Eu provoquei o CORONAVIRUS?| #Askjura,2020-03-11T02:28:09Z,4925,18,47,6,439,JuraBR,340000,BR,https://www.youtube.com/watch?v=ePixp_fpC-o
25,25,2020-03-08-2020-03-15,UCOXWk66_cfg2MClHHv4AAxA,lb0AcOSyFak,All About COVID-19,2020-03-11T18:36:19Z,3945,73,4,13,337,New Jersey Department of Health,990,Unknown,https://www.youtube.com/watch?v=lb0AcOSyFak
26,26,2020-03-08-2020-03-15,UCYFlBwHPxM8PlMjrBJR646g,OpvUK-KsMBc,Coronavirus: Muss ich trotzdem zur Arbeit?,2020-03-09T11:56:04Z,2678,59,5,17,177,RECHT EINFACH - VON RUEDEN,7540,DE,https://www.youtube.com/watch?v=OpvUK-KsMBc
27,27,2020-03-08-2020-03-15,UCMRP4yes4h1k4rELAEqnJoQ,M60-9wJStO4,Coronavirus en Finlandia: ?como esta la situacion a 12/03?,2020-03-12T11:38:23Z,1380,5,0,0,593,m 3ensuomi,693,FI,https://www.youtube.com/watch?v=M60-9wJStO4
28,28,2020-03-08-2020-03-15,UCqGSrdS2bLqU2o_Jd4I1gjQ,7UlhG9vlhNI,Coronavirus - Woruber niemand spricht!,2020-03-09T16:30:30Z,2645,57.0,5.0,16.0,406,Simon Aeberhard,367,CH,https://www.youtube.com/watch?v=7UlhG9vlhNI
29,29,2020-03-08-2020-03-15,UCuObz0s_dSopQF34rdf-WOA,BKrxbn0xJoM,COVID-19: What You Need to Know,2020-03-10T14:39:58Z,1378,5.0,0.0,0.0,193,Tinley Park Television,0,Unknown,https://www.youtube.com/watch?v=BKrxbn0xJoM
