,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,10,2020-02-02-2020-02-09,UC16niRr50-MSBwiO3YDb3RA,y6iikPfpXl0,Coronavirus kills Chinese whistleblower doctor - BBC News,2020-02-07T10:02:54Z,1057899,11341,498,4548,711,BBC News,8240000,GB,https://www.youtube.com/watch?v=y6iikPfpXl0
11,11,2020-02-02-2020-02-09,UCIRYBXDze5krPDzAEOxFGVA,gASCBhA2bE4,Coronavirus outbreak: should you wear a face mask?,2020-02-05T14:15:18Z,676836,5041,1986,1987,194,Guardian News,1300000,GB,https://www.youtube.com/watch?v=gASCBhA2bE4
12,12,2020-02-02-2020-02-09,UC07-dOwgza1IguKA86jqxNA,qF42gZVm1Bo,How is the new coronavirus affecting people who get it?,2020-02-05T20:13:57Z,586248,893,232,193,85,World Health Organization (WHO),612000,Unknown,https://www.youtube.com/watch?v=qF42gZVm1Bo
13,13,2020-02-02-2020-02-09,UCi7Zk9baY1tvdlgxIML8MXg,RMYQjqiCSHM,"Drone footage captures the eerie, deserted streets of Wuhan, China",2020-02-06T20:29:55Z,573151,2694,171,782,282,CTV News,467000,Unknown,https://www.youtube.com/watch?v=RMYQjqiCSHM
14,14,2020-02-02-2020-02-09,UCNye-wNBqNL5ZzHSJj3l8Bg,rSJGeC1d2DY,Confused about the Coronavirus? | Start Here,2020-02-06T13:37:52Z,341166,5544,331,911,436,Al Jazeera English,5710000,QA,https://www.youtube.com/watch?v=rSJGeC1d2DY
15,15,2020-02-02-2020-02-09,UCfRZKrhLs6HbL5jEc3OL82w,9aHlFkatMIk,Comment reagissent les poumons face au Coronavirus de la maladie Covid-19 ?,2020-02-05T16:07:18Z,334821,2204,121,371,131,Hopitaux Universitaires de Genève,112000,CH,https://www.youtube.com/watch?v=9aHlFkatMIk
16,16,2020-02-02-2020-02-09,UCFPvnkCZbHfBvV8ApBBE0vA,aFPyYoGViZs,"Introduction to Coronaviruses (SARS, MERS, COVID-19): Hosts, Symptoms, History of SARS and MERS",2020-02-02T12:15:00Z,246964,3343,131,368,441,JJ Medicine,123000,CA,https://www.youtube.com/watch?v=aFPyYoGViZs
17,17,2020-02-02-2020-02-09,UCV5G678sZwW5IcF3pCfRbHQ,HfS7sTzuz1c,CORONAVIRUS: ?Que ha pasado? | La Hiperactina,2020-02-06T18:00:24Z,179403,16064,246,934,795,La Hiperactina,168000,ES,https://www.youtube.com/watch?v=HfS7sTzuz1c
18,18,2020-02-02-2020-02-09,UCqYw-CTd1dU2yGI71sEyqNw,2jAfMZW8m4g,"Stand for Truth: February 6, 2020 (Mga nagpositibo sa Coronavirus sa China, lalong tumaas!)",2020-02-06T13:09:59Z,93851,629,74,105,942,GMA News,7170000,PH,https://www.youtube.com/watch?v=2jAfMZW8m4g
19,19,2020-02-02-2020-02-09,UCqYw-CTd1dU2yGI71sEyqNw,QhLCTxbJqII,"Stand for Truth: February 4, 2020 (Mga Pinoy sa Wuhan, China, ligtas nga ba?) RESTRICTED",2020-02-04T12:46:25Z,6449,100,5,38,1054,GMA News,7170000,PH,https://www.youtube.com/watch?v=QhLCTxbJqII
20,20,2020-02-02-2020-02-09,UCVSIb8OJf8M5FNtsHAIrFEQ,vN22rmZof3w,gangaji korona baireoseu gamyeom jeungsang(Canine coronavirus symptoms),2020-02-05T09:00:16Z,4872,542,12,168,271,개알남,19300,KR,https://www.youtube.com/watch?v=vN22rmZof3w
21,21,2020-02-02-2020-02-09,UC-iNft4KceyBW18t-nfQuEw,71sBI9fVmgc,FPV #119 - Coronavirus Megacast,2020-02-02T21:27:09Z,4295,95,10,2,2218,Frank Vaughan,20200,CA,https://www.youtube.com/watch?v=71sBI9fVmgc
22,22,2020-02-02-2020-02-09,UCbg2wYNrN4vuo0GfTtkSLFw,tz--OPl2SDE,Coronavirus prikol,2020-02-05T13:18:39Z,2211,147,0,35,57,Birgalikda o'rganamiz,455,US,https://www.youtube.com/watch?v=tz--OPl2SDE
23,23,2020-02-02-2020-02-09,UCQ0H-J_NRRuQEmDK-jNPMKQ,fHRA6NbvOWY,"Q&amp;A sul CORONAVIRUS, rispondo alle VOSTRE domande",2020-02-02T11:00:11Z,693,19,1,39,1107,Microbiologo DigitAle,2240,IT,https://www.youtube.com/watch?v=fHRA6NbvOWY
24,24,2020-02-02-2020-02-09,UCeVC65f_kL4LYcVAONLcLoQ,g8B15D2fdns,Nino de China infectado por el coronavirus,2020-02-02T16:00:31Z,344,7,0,2,75,Blih Colo,65,Unknown,https://www.youtube.com/watch?v=g8B15D2fdns
25,25,2020-02-02-2020-02-09,UCtZ_yfUT5I3h8UFG_2bpaNA,6FwcY5WwTrU,"**WE NEED TO EVACUATE AMERICA QUICKLY! CORONAVIRUS, CHEMTRAILS, ILLUMINATI, HAARP, MAN-MADE DANGERS!",2020-02-03T23:16:52Z,113,4,0,2,641,King Dj-Slim,0,US,https://www.youtube.com/watch?v=6FwcY5WwTrU
26,26,2020-02-02-2020-02-09,UCw898lfMUPLoLQcKYc7Tt-w,LvdMcsn5Xk8,How to Protect You from CoronaVirus [How to Stay Safe (Top tips)],2020-02-03T03:22:23Z,104,14,0,29,50,Sameera Sumanasekera,808,LK,https://www.youtube.com/watch?v=LvdMcsn5Xk8
27,27,2020-02-02-2020-02-09,UCA3agyOqwWny-d4xwq9SKjw,yTLxr8Ca0XM,Alan Walker - Fade [CoronaVirus NcoV Copyright],2020-02-06T14:41:22Z,111,4,0,2,268,Quý Nguyễn,3,VN,https://www.youtube.com/watch?v=yTLxr8Ca0XM
28,28,2020-02-02-2020-02-09,UCcZOaoi6SXU5AFL92ZuqxMg,RZGrtw1_ngg,Corona virus? Be protected( by all means) than sorry later.#coronavirus,2020-02-02T05:10:12Z,101,14,0,29,193,GMs fun channel,0,DE,https://www.youtube.com/watch?v=RZGrtw1_ngg
29,29,2020-02-02-2020-02-09,UCTPgd3bEfYyCOI0JENVTQxQ,5JW9-NgPho0,"SUASANA DI BUGIS STREET SINGAPURA PASCA HEBOH WABAH COVID 19,MASIH  TETEP RAMAI",2020-02-02T15:51:53Z,-62,-1,0,0,162,MIYA YUE,0,ID,https://www.youtube.com/watch?v=5JW9-NgPho0
