,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
11,11,2020-07-05-2020-07-12,UCGzwLkrpclmeHYA9hlw6idg,xmMYsoCJ_vU,"Coronavirus Live Stream: City Traffic, Real Time Cases, Maps, Timelines, News, Economy",2020-07-06T23:10:55Z,1448902,2321,246,0,0,Number Story,33900,Unknown,https://www.youtube.com/watch?v=xmMYsoCJ_vU
12,12,2020-07-05-2020-07-12,UCZYTClx2T1of7BRZ86-8fow,GqrA6ojnhJQ,What Does an Asymptomatic COVID-19 Infection Look Like?,2020-07-10T21:00:03Z,1088399,20094,916,2188,321,SciShow,6370000,US,https://www.youtube.com/watch?v=GqrA6ojnhJQ
13,13,2020-07-05-2020-07-12,UC1soS3R3rE_4wZKHroZCh9w,GtnhAF-FSu0,Corona Vs Kaje Ayurveda: Dr Giridhar Kaje Suggests How To Prevent Coronavirus At Home With Ayurveda,2020-07-06T08:37:58Z,1116813,7279,1104,596,3112,TV9 Latest News,41400,Unknown,https://www.youtube.com/watch?v=GtnhAF-FSu0
14,14,2020-07-05-2020-07-12,UCupvZG-5ko_eiXAupbDfxWw,DbKsBgNCrfU,"Cooper: Covid-19 is winning, and Trump has no plan to stop it",2020-07-11T01:43:43Z,920458,16849,1633,10082,744,CNN,10500000,Unknown,https://www.youtube.com/watch?v=DbKsBgNCrfU
15,15,2020-07-05-2020-07-12,UC8EdTmyUaFIfZvVttJ9lgIA,7Yeu8JnPcdE,?VACUNA LISTA? Universidad de Oxford revelo fecha de posible remedio para Covid-19,2020-07-06T20:32:22Z,910973,6682,733,1499,1094,Chilevisión,2070000,CL,https://www.youtube.com/watch?v=7Yeu8JnPcdE
16,16,2020-07-05-2020-07-12,UCupvZG-5ko_eiXAupbDfxWw,4oXMM2L88W4,US setting records as Covid-19 cases soar,2020-07-05T13:06:41Z,884332,7881,1196,7037,518,CNN,10500000,Unknown,https://www.youtube.com/watch?v=4oXMM2L88W4
17,17,2020-07-05-2020-07-12,UCxHxjuu-lYULyVlrh_ZR1uQ,XOb-IJJXbhg,Asi Sera el Regreso a Clases con Coronavirus  CHISTES,2020-07-07T16:21:34Z,890899,23396,1080,2355,780,Beby,2650000,DO,https://www.youtube.com/watch?v=XOb-IJJXbhg
18,18,2020-07-05-2020-07-12,UCDTth2ilnxyr4c9wfNiwqaA,yt02gO3ccf4,Coronavirus (COVID-19) Symptoms - kaise phcaane kii hmeN koronaa vaayrs kaa inphekshn hai kii nhiiN?,2020-07-06T16:46:44Z,1122282,9436,1130,413,234,Care Well Medical Centre,15000,IN,https://www.youtube.com/watch?v=yt02gO3ccf4
19,19,2020-07-05-2020-07-12,UC2RFakE0-eLOWgIVGGGn6tg,kG31fuip2Bw,VIAJAR EN AVION en tiempos de COVID | Alex Tienda [?],2020-07-08T18:01:21Z,810626,31845,749,2152,1383,Alex Tienda,1910000,MX,https://www.youtube.com/watch?v=kG31fuip2Bw
20,20,2020-07-05-2020-07-12,UCupvZG-5ko_eiXAupbDfxWw,AJYB_FUMbY0,Trump rebukes Fauci: We are in a good place on Covid-19,2020-07-08T00:17:12Z,715858,8259,833,5752,635,CNN,10500000,Unknown,https://www.youtube.com/watch?v=AJYB_FUMbY0
21,21,2020-07-05-2020-07-12,UC376n347Ob5Lwzq2WGzF1AA,FSgqPLN4LrQ,China denuncia novo virus ainda mais letal que a Covid-19 no Cazaquistao | SBT Brasil (10/07/20),2020-07-11T02:55:11Z,710864,15359,482,3177,219,SBT Jornalismo,1530000,BR,https://www.youtube.com/watch?v=FSgqPLN4LrQ
22,22,2020-07-05-2020-07-12,UC2LgZ_4GzSFQS-3a87_Jc6w,WgqvYMQ5c4w,"Brooklyn &amp; Kamri Get Tested for Coronavirus, Lake House, and Spider Pranks",2020-07-06T19:05:40Z,726948,15010,246,1344,707,Cute Girls Hairstyles,5660000,US,https://www.youtube.com/watch?v=WgqvYMQ5c4w
23,23,2020-07-05-2020-07-12,UC0p5jTq6Xx_DosDFxVXnWaQ,PAs0gw1zIuQ,Covid-19: why travel will never be the same | The Economist,2020-07-10T14:34:31Z,763639,8240,406,897,467,The Economist,1580000,GB,https://www.youtube.com/watch?v=PAs0gw1zIuQ
24,24,2020-07-05-2020-07-12,UCcHtke0raf8vNYLM1Hbq3Jw,OaAkxQDMZlE,Los ultimos momentos de vida de un enfermo de Covid | Noticias con Ciro Gomez Leyva,2020-07-07T03:52:40Z,721559,6540,2135,4256,573,Imagen Noticias,2630000,MX,https://www.youtube.com/watch?v=OaAkxQDMZlE
25,25,2020-07-05-2020-07-12,UCJQQVLyM6wtPleV4wFBK06g,5VCvBivHgHI,?Sera la SEGUNDA OLA del CORONAVIRUS PEOR que la PRIMERA? - Visualpolitik,2020-07-06T19:45:01Z,649000,26758,1225,2871,990,VisualPolitik,1890000,ES,https://www.youtube.com/watch?v=5VCvBivHgHI
26,26,2020-07-05-2020-07-12,UCEWHPFNilsT0IfQfutVzsag,Q5q1Un77d2E,PLANTANANA - BOLSONARO TESTA POSITIVO PARA COVID-19,2020-07-08T00:06:37Z,644070,72798,3707,2260,102,Porta dos Fundos,16600000,BR,https://www.youtube.com/watch?v=Q5q1Un77d2E
27,27,2020-07-05-2020-07-12,UCrp_UI8XtuYfpiqluWLD7Lw,izQ4AK_SuWU,U.S. coronavirus case top 2.8M as scientists claim WHO is downplaying the virus&#39; airborne risk,2020-07-06T16:35:22Z,609467,1825,1973,2704,124,CNBC Television,863000,US,https://www.youtube.com/watch?v=izQ4AK_SuWU
28,28,2020-07-05-2020-07-12,UCx8Z14PpntdaxCt2hakbQLQ,BgcE3f-mZv0,Recovered from Coronavirus: Delhi me rhe Team Lallantop ke Abhishek se sunie Covid19 se jiit kii khaanii,2020-07-05T14:30:02Z,645121,25027,960,1832,860,The Lallantop,14900000,IN,https://www.youtube.com/watch?v=BgcE3f-mZv0
29,29,2020-07-05-2020-07-12,UCIvaYmXn910QMdemBG3v1pQ,XCIty50MJdg,DNA: duniyaa ne koronaa se ddrnaa chodd' diyaa? | Sudhir Chaudhary | Coronavirus | Analysis | Covid 19,2020-07-08T17:45:50Z,599458,8166,717,550,519,Zee News,15500000,IN,https://www.youtube.com/watch?v=XCIty50MJdg
