,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
14,14,2020-04-26-2020-05-03,UC_lEiu6917IJz03TnntWUaQ,1f8DQQH-PDw,"Danna Garcia, dos veces positivo por covid-19; antes tuvo dengue, zika y chikungunya",2020-04-30T04:49:37Z,664228,7086,496,2127,779,CNN en Español,1960000,US,https://www.youtube.com/watch?v=1f8DQQH-PDw
15,15,2020-04-26-2020-05-03,UCIRYBXDze5krPDzAEOxFGVA,zXXFf0Q2bcU,Armed protesters enter Michigan&#39;s state capitol demanding end to coronavirus lockdown,2020-05-01T04:14:20Z,568268,1880,584,3152,61,Guardian News,1300000,GB,https://www.youtube.com/watch?v=zXXFf0Q2bcU
16,16,2020-04-26-2020-05-03,UCknLrEdhRCp1aegoMqRaCZg,RusMz-PbB9Y,Coronavirus vaccine update: How far along is the research? | COVID-19 Special,2020-05-01T17:46:19Z,466512,3676,366,854,798,DW News,1680000,DE,https://www.youtube.com/watch?v=RusMz-PbB9Y
17,17,2020-04-26-2020-05-03,UC2Xq2PK-got3Rtz9ZJ32hLQ,0wVS4wj8dpA,"No los mata el coronavirus, pero si las balas: triste panorama que vive el Cauca | Noticias Caracol",2020-04-29T01:13:30Z,462699,2242,247,508,338,Noticias Caracol,3350000,CO,https://www.youtube.com/watch?v=0wVS4wj8dpA
18,18,2020-04-26-2020-05-03,UC2D0dmLHKbIe9aACnlcTLPg,5iqQgI8KGuc,Simptomy koronavirusa. Chem COVID-19 otlichaetsia ot allergii?,2020-04-28T12:00:02Z,474228,3254,541,1124,195,Россия 1,3750000,RU,https://www.youtube.com/watch?v=5iqQgI8KGuc
19,19,2020-04-26-2020-05-03,UCUuV1VClFqe5yTMvITTgGDw,AC9_nWHicUA,Cuento para ninas y ninos sobre el Covid-19,2020-05-01T01:49:38Z,399645,2772,395,234,195,Instituto del Deporte de la Ciudad de México,3330,MX,https://www.youtube.com/watch?v=AC9_nWHicUA
20,20,2020-04-26-2020-05-03,UCEAZeUIeJs0IjQiqTCdVSIg,2KUuTbSPG8s,"Warren Buffett, Berkshire Hathaway Chairman and CEO, talks coronavirus and the U.S. economy",2020-04-30T13:34:59Z,262309,3397,293,389,2939,Yahoo Finance,371000,US,https://www.youtube.com/watch?v=2KUuTbSPG8s
21,21,2020-04-26-2020-05-03,UCHpw8xwDNhU9gdohEcJu4aA,f279f-Y-O-w,Why the 5G coronavirus conspiracy theory is false,2020-05-01T10:43:26Z,248776,2782,1597,2779,400,The Guardian,1410000,GB,https://www.youtube.com/watch?v=f279f-Y-O-w
22,22,2020-04-26-2020-05-03,UC8fQzKHIhSoZeSq3bwQx4mw,YwrDP_l1AIM,Symptom list for COVID-19 has been expanded,2020-04-27T17:03:07Z,231099,1096,90,365,118,Mayo Clinic,530000,US,https://www.youtube.com/watch?v=YwrDP_l1AIM
23,23,2020-04-26-2020-05-03,UCiMg06DjcUk5FRiM3g5sqoQ,YYTATw9yav4,CDC COVID-19 Prevention Messages for Front Line Long-Term Care Staff: PPE Lessons,2020-04-27T17:50:38Z,214173,524,54,0,722,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=YYTATw9yav4
24,24,2020-04-26-2020-05-03,UC-K3xct70o9oCw2yz8ul6gw,LQ11IjFr7rE,Sintomas del Coronavirus,2020-04-27T20:59:08Z,195518,1233,251,352,184,MassGeneralHospital,18600,Unknown,https://www.youtube.com/watch?v=LQ11IjFr7rE
25,25,2020-04-26-2020-05-03,UCqYw-CTd1dU2yGI71sEyqNw,dr_ELt6UIrg,"GMA NEWS COVID-19 BULLETIN: Philippines&#39; COVID-19 cases climbs to 7,777",2020-04-27T08:59:35Z,171125,926,102,208,94,GMA News,7170000,PH,https://www.youtube.com/watch?v=dr_ELt6UIrg
26,26,2020-04-26-2020-05-03,UCqYw-CTd1dU2yGI71sEyqNw,TMzdW38u6ws,"GMA NEWS COVID-19 BULLETIN: 2:05 PM | April 26, 2020",2020-04-26T06:18:39Z,143790,892,61,108,117,GMA News,7170000,PH,https://www.youtube.com/watch?v=TMzdW38u6ws
27,27,2020-04-26-2020-05-03,UCqYw-CTd1dU2yGI71sEyqNw,v2fauoKHNo0,GMA NEWS COVID-19 BULLETIN: Sonny Angara tests positive again for COVID-19,2020-05-02T08:45:28Z,127869,713,49,452,165,GMA News,7170000,PH,https://www.youtube.com/watch?v=v2fauoKHNo0
28,28,2020-04-26-2020-05-03,UCiMg06DjcUk5FRiM3g5sqoQ,7srwrF9MGdw,CDC COVID-19 Prevention Messages for Front Line Long-Term Care Staff: Keep COVID-19 Out!,2020-04-27T17:51:09Z,138300,256,25,0,365,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=7srwrF9MGdw
29,29,2020-04-26-2020-05-03,UCp1KrVaZDZ7BOI_QBuTWWmg,w1ncGjHExmk,I took a COVID-19 test. Here&#39;s how it went...,2020-04-30T13:13:03Z,125325,434,78,261,271,KING 5,142000,US,https://www.youtube.com/watch?v=w1ncGjHExmk
