,Unnamed: 0,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
15,15,2020-07-26-2020-08-02,UC4oQAvXFuNlKivYjUynQKTA,IMuMQsvIJUE,"""El coronavirus no procede de la naturaleza ni salio de un mercado de Wuhan"" | Videos Semana",2020-07-29T22:09:09Z,1095706,10118,838,1680,157,Revista Semana,706000,CO,https://www.youtube.com/watch?v=IMuMQsvIJUE
16,16,2020-07-26-2020-08-02,UCL9-pEHNBs3N4r2bMoXdLJA,nU7YWUVXQOM,Tin tuc dich do virus Corona (Covid-19) sang 31/7: Them 45 ca mac Covid-19 o Da Nang | VTC Now,2020-07-31T00:17:17Z,875561,2821,509,704,1564,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=nU7YWUVXQOM
17,17,2020-07-26-2020-08-02,UCrp_UI8XtuYfpiqluWLD7Lw,CekPh79NZew,"Dr. Anthony Fauci: Coronavirus is so contagious, it likely won&#39;t ever disappear",2020-07-31T18:25:32Z,857907,6867,6894,9808,304,CNBC Television,863000,US,https://www.youtube.com/watch?v=CekPh79NZew
18,18,2020-07-26-2020-08-02,UC7723FqVehXq2zeRb3tP0hQ,s_MbsYox8Js,Tin tuc dich Covid-19 hom nay (virus Corona) sang 1/8: VN them 1 ca tu vong va 12 ca nhiem moi |FBNC,2020-08-01T00:30:02Z,837429,2464,470,215,1032,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=s_MbsYox8Js
19,19,2020-07-26-2020-08-02,UC7sbc0Ed3_yMu-etXVpj7cg,QIZFmQeUnu8,COVID related!,2020-07-29T05:01:23Z,775464,49857,14712,3600,208,Kunal Kamra,1770000,Unknown,https://www.youtube.com/watch?v=QIZFmQeUnu8
20,20,2020-07-26-2020-08-02,UCL9-pEHNBs3N4r2bMoXdLJA,bk8NTXLz1so,Tin tuc dich do virus Corona (Covid-19) sang 28/7: Chung virus o Da Nang la chung moi | VTC Now,2020-07-28T00:18:04Z,748827,2517,476,584,1501,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=bk8NTXLz1so
21,21,2020-07-26-2020-08-02,UCL9-pEHNBs3N4r2bMoXdLJA,lQJK66RASbs,Tin tuc dich do virus Corona (Covid-19) sang 2/8: Them 4 ca nhiem virus Corona | VTC Now,2020-08-01T23:32:40Z,751359,2191,432,286,1123,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=lQJK66RASbs
22,22,2020-07-26-2020-08-02,UCXIJgqnII2ZOINSWNOGFThA,MUFvB7lUx0E,"Mnuchin details fate of unemployment relief, next coronavirus stimulus bill",2020-07-26T15:30:10Z,698218,6727,3259,10980,638,Fox News,6060000,US,https://www.youtube.com/watch?v=MUFvB7lUx0E
23,23,2020-07-26-2020-08-02,UC7723FqVehXq2zeRb3tP0hQ,EFWyPdWIg2Y,"Tin tuc dich Covid-19 moi nhat ngay 31 thang 7,2020 | Tong hop tin virus Corona hom nay | FBNC",2020-07-30T23:30:01Z,691724,1758,373,95,981,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=EFWyPdWIg2Y
24,24,2020-07-26-2020-08-02,UCeY0bbntWzzVIaj2z3QigXg,buTkbpyB8ZI,'A War Against Stupidity': Healthcare Workers Battle Coronavirus Misinformation | NBC News NOW,2020-08-01T00:13:32Z,676340,5560,563,3360,1198,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=buTkbpyB8ZI
25,25,2020-07-26-2020-08-02,UCBi2mrWuNuyYy4gbM6fU18Q,mgU5RCfPZPg,"Experts predict more than 230,000 U.S. coronavirus deaths by November",2020-07-31T17:21:31Z,646777,2347,2539,5724,221,ABC News,9670000,US,https://www.youtube.com/watch?v=mgU5RCfPZPg
26,26,2020-07-26-2020-08-02,UCUBIrDsIVzRpKsClMlSlTpQ,PM9KBQyKHz8,Como identificar los 6 &#39;tipos&#39; de covid-19 que producen diferentes sintomas | BBC Mundo,2020-07-29T13:33:55Z,773576,28261,731,1770,288,BBC News Mundo,1490000,GB,https://www.youtube.com/watch?v=PM9KBQyKHz8
27,27,2020-07-26-2020-08-02,UCupvZG-5ko_eiXAupbDfxWw,NK3W5IPE9Oc,Here&#39;s what Fauci thinks about the latest Covid-19 vaccine trial,2020-07-28T02:35:34Z,635220,6072,1222,4664,591,CNN,10500000,Unknown,https://www.youtube.com/watch?v=NK3W5IPE9Oc
28,28,2020-07-26-2020-08-02,UC_voqvWCPExU_khvJHFbW_g,vx-m1GwZQjw,"Actuar bien frente al COVID, te hace bien",2020-07-30T18:06:49Z,1191912,78,2,1,31,Seguros SURA Colombia,24400,CO,https://www.youtube.com/watch?v=vx-m1GwZQjw
29,29,2020-07-26-2020-08-02,UC7723FqVehXq2zeRb3tP0hQ,gGPtnm-sxVY,"Tin tuc dich Covid-19 moi nhat ngay 30 thang 7,2020 | Tong hop tin virus Corona hom nay | FBNC",2020-07-29T23:49:14Z,564127,1417,299,79,1428,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=gGPtnm-sxVY
