,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2020-03-22-2020-03-29,UCBi2mrWuNuyYy4gbM6fU18Q,N4WKdZjnU2s,Cases in coronavirus pandemic surge in US,2020-03-22T01:59:28Z,3656995,22087,3297,14481,330,ABC News,9670000,US,https://www.youtube.com/watch?v=N4WKdZjnU2s
11,2020-03-22-2020-03-29,UC0NaWwWghJD37rMK2AYDidg,AA2r6rca2v4,QUARANTINED: Isolated Thoughts on Coronavirus | JEFF DUNHAM,2020-03-27T22:46:13Z,3533378,112297,2212,5219,458,Jeff Dunham,2730000,US,https://www.youtube.com/watch?v=AA2r6rca2v4
12,2020-03-22-2020-03-29,UC0L1suV8pVgO4pCAIBNGx5w,NeY_HqIasdo,Cure for COVID-19? The drug that has killed Coronavirus in the test tube | 60 Minutes Australia,2020-03-24T02:59:29Z,1809739,15715,1625,N/A,1414,60 Minutes Australia,2410000,AU,https://www.youtube.com/watch?v=NeY_HqIasdo
13,2020-03-22-2020-03-29,UC8xEQrU6VhJU6pDZd-GkJWg,syXd7kgLSN8,COVID-19 Diagnostics: Performing a Nasopharyngeal and Oropharyngeal Swab,2020-03-28T11:00:32Z,1462712,8099,390,83,235,AMBOSS: Medical Knowledge Distilled,65800,US,https://www.youtube.com/watch?v=syXd7kgLSN8
14,2020-03-22-2020-03-29,UCoxcjq-8xIDTYp3uz647V5A,k6nLfCbAzgo,The Coronavirus Curve - Numberphile,2020-03-25T12:50:28Z,828066,25619,372,1860,1338,Numberphile,3420000,Unknown,https://www.youtube.com/watch?v=k6nLfCbAzgo
15,2020-03-22-2020-03-29,UCvJJ_dzjViJCoLf5uKUTwoA,ShiwHR5OvtM,Tracking Dr. Anthony Fauci's Comments On Coronavirus,2020-03-26T20:37:58Z,802533,7347,1381,3926,475,CNBC,1790000,Unknown,https://www.youtube.com/watch?v=ShiwHR5OvtM
16,2020-03-22-2020-03-29,UCG-iSMVtWbbwDDXgXXypARQ,q4P91VrfPGw,Coronavirus Pandemic Update 42: Immunity to COVID-19 and is Reinfection Possible?,2020-03-23T20:16:40Z,602180,11249,270,1610,1114,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=q4P91VrfPGw
17,2020-03-22-2020-03-29,UCffgbZCo4l5awQn4BfuEHXA,t1lxq2OUy-U,PPE Donning and Doffing: CDC Sequence for COVID 19,2020-03-25T16:07:38Z,597911,2608,219,0,788,Hippo Education,10900,US,https://www.youtube.com/watch?v=t1lxq2OUy-U
18,2020-03-22-2020-03-29,UCG-iSMVtWbbwDDXgXXypARQ,A4eu-h_owaI,"Coronavirus Pandemic Update 44: Loss of Smell &amp; Conjunctivitis in COVID-19, Is Fever Helpful?",2020-03-26T09:00:29Z,524653,9955,200,1829,806,MedCram - Medical Lectures Explained CLEARLY,811000,US,https://www.youtube.com/watch?v=A4eu-h_owaI
19,2020-03-22-2020-03-29,UChDKyKQ59fYz3JO2fl0Z6sg,zd1wL_8A4Us,"'Slow Burn': How Coronavirus Symptoms Can Start Slow, Then Worsen | TODAY",2020-03-25T17:59:52Z,449328,1773,149,620,135,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=zd1wL_8A4Us
20,2020-03-22-2020-03-29,UCJigKBjNneO7p8xvHLrGRCg,MdOrosJUYhE,Symptoms of Coronavirus in Hindi |Coronavirus in hindi |Coronavirus Symptoms in Humans |Corona-Virus,2020-03-28T06:53:02Z,432669,4241,498,356,391,Medtalks,77900,IN,https://www.youtube.com/watch?v=MdOrosJUYhE
21,2020-03-22-2020-03-29,UC4ZyUot7ROY6H1kV8_J__kQ,GMsL1Wc3-UU,COVID-19: Effects on Sense of Smell and Taste,2020-03-25T01:15:42Z,213534,1156,142,N/A,327,Mount Sinai Health System,73300,US,https://www.youtube.com/watch?v=GMsL1Wc3-UU
22,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,Jd1NMXBvsaI,"GMA NEWS COVID-19 BULLETIN: 3:30 PM | March 26, 2020",2020-03-26T07:37:06Z,174933,1359,62,0,141,GMA News,7170000,PH,https://www.youtube.com/watch?v=Jd1NMXBvsaI
23,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,qBluFrzlt0k,"GMA NEWS COVID-19 BULLETIN: 10:00 PM | March 24, 2020",2020-03-24T14:27:40Z,170962,1583,90,0,717,GMA News,7170000,PH,https://www.youtube.com/watch?v=qBluFrzlt0k
24,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,Q7TgI7UcEPU,"GMA NEWS COVID-19 BULLETIN: 2:45 PM | March 27, 2020",2020-03-27T06:52:05Z,162505,667,46,0,156,GMA News,7170000,PH,https://www.youtube.com/watch?v=Q7TgI7UcEPU
25,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,lU-88CrmIMs,"GMA NEWS COVID-19 BULLETIN: 3:20 PM | March 25, 2020",2020-03-25T07:28:17Z,125601,820,44,0,154,GMA News,7170000,PH,https://www.youtube.com/watch?v=lU-88CrmIMs
26,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,iUxzzaxLTWo,"GMA NEWS COVID-19 BULLETIN: 4:07 PM | March 25, 2020",2020-03-25T08:24:24Z,116101,787,42,0,157,GMA News,7170000,PH,https://www.youtube.com/watch?v=iUxzzaxLTWo
27,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,w4ql5JSLbIU,"GMA NEWS COVID-19 BULLETIN: 1:44 PM | March 26, 2020",2020-03-26T05:49:26Z,113409,721,35,0,107,GMA News,7170000,PH,https://www.youtube.com/watch?v=w4ql5JSLbIU
28,2020-03-22-2020-03-29,UCiMg06DjcUk5FRiM3g5sqoQ,QH5zpa8xbic,What can I do to protect myself from COVID-19?,2020-03-23T16:20:21Z,98547,561,88,0,40,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=QH5zpa8xbic
29,2020-03-22-2020-03-29,UCqYw-CTd1dU2yGI71sEyqNw,TUVw-MF4s7k,"GMA NEWS COVID-19 BULLETIN: 7:12 PM | March 22, 2020",2020-03-22T12:27:05Z,97873,296,27,0,107,GMA News,7170000,PH,https://www.youtube.com/watch?v=TUVw-MF4s7k
