,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2020-08-16-2020-08-23,UChDKyKQ59fYz3JO2fl0Z6sg,XcslNntHnKM,"When We Get The 1st Coronavirus Vaccine, How Well Will It Work? | Sunday TODAY",2020-08-16T14:56:10Z,728094,3934,2562,4286,277,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=XcslNntHnKM
11,2020-08-16-2020-08-23,UCqBJ47FjJcl61fmSbcadAVg,pXasgK6Pif8,#COVID19Millionaires: Corruption and Covid-19 moving at the same pace | FULL VIDEO,2020-08-16T23:42:16Z,712242,7972,522,2975,4203,NTV Kenya,1230000,KE,https://www.youtube.com/watch?v=pXasgK6Pif8
12,2020-08-16-2020-08-23,UCUGwnDFBHY52YhgVjn-Tvww,wqmaLMnBUN0,UP &amp; Uttarakhand News Latest Updates | Breaking News | Covid 19 | ABP Ganga Live,2020-08-18T04:52:10Z,689383,3193,767,0,0,ABP Ganga,655000,IN,https://www.youtube.com/watch?v=wqmaLMnBUN0
13,2020-08-16-2020-08-23,UCSKgOW8Pg_eZymYJyJc432g,QsfJ47edzaw,"COVID-19 News: koronaavaayrs vaiksiin pr Russia ko India se ummiid,  Coronavirus Vaccine kaa Full Status",2020-08-21T16:02:56Z,674879,3780,777,174,363,Dainik Jagran,2490000,IN,https://www.youtube.com/watch?v=QsfJ47edzaw
14,2020-08-16-2020-08-23,UCDGiCfCZIV5phsoGiPwIcyQ,XRR5pBH4Zck,"[LIVE] Active Cases - Coronavirus Pandemic : Real Time Counter, World Map, News",2020-08-18T11:22:20Z,671072,5305,821,0,0,Roylab Stats,844000,KR,https://www.youtube.com/watch?v=XRR5pBH4Zck
15,2020-08-16-2020-08-23,UCupvZG-5ko_eiXAupbDfxWw,ULPDTiUifng,Daughter of Trump supporter that died from Covid-19 speaks out,2020-08-18T13:32:47Z,652574,11877,2288,10396,452,CNN,10500000,Unknown,https://www.youtube.com/watch?v=ULPDTiUifng
16,2020-08-16-2020-08-23,UC8oimTPVHKiC7oL3QgdKbgg,JrOvJ3229gw,&quot;KUWTK&quot; Takes on Coronavirus This September | E!,2020-08-17T16:10:01Z,618715,10923,611,901,46,Keeping Up With The Kardashians,1170000,US,https://www.youtube.com/watch?v=JrOvJ3229gw
17,2020-08-16-2020-08-23,UCeGUqJFEuNCiECPrHMup3tg,DffEio9NjHo,Campus Life During Covid (a bad ending),2020-08-21T06:16:31Z,614428,54351,151,3182,847,Yoora Jung,1010000,US,https://www.youtube.com/watch?v=DffEio9NjHo
18,2020-08-16-2020-08-23,UCUmRGR3a-g13O6pG927KQmg,HEZSdFf03CY,Tin tuc Covid-19 moi nhat | Tinh hinh dich corona hom nay 19/8 | Dich covid hom nay tai Viet Nam,2020-08-18T22:30:10Z,591556,1102,277,173,932,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=HEZSdFf03CY
19,2020-08-16-2020-08-23,UCJatXmy5PyaZ6gFs-NEAFWQ,3NrKZqpTwTU,MY VSE UMREM! Kak My Boleli Koronavirusom | Covid-19 VLOG,2020-08-22T11:00:02Z,566795,56228,762,2164,469,Sasha Spilberg,6560000,RU,https://www.youtube.com/watch?v=3NrKZqpTwTU
20,2020-08-16-2020-08-23,UC46q-QSvoJz-1iSxPeuOqWA,jH4FNwz8JcU,Pesta di Wuhan setelah sukses kendalikan virus corona - BBC News Indonesia,2020-08-20T12:00:28Z,549001,1578,1196,2067,91,BBC News Indonesia,635000,ID,https://www.youtube.com/watch?v=jH4FNwz8JcU
21,2020-08-16-2020-08-23,UCUmRGR3a-g13O6pG927KQmg,ZTW49VvR4oQ,Tin tuc Covid-19 moi nhat | Tinh hinh dich corona hom nay 17/8 | Dich covid hom nay tai Viet Nam,2020-08-16T22:45:11Z,534921,1068,258,92,978,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=ZTW49VvR4oQ
22,2020-08-16-2020-08-23,UCUmRGR3a-g13O6pG927KQmg,bsFPr6-ls40,Dich covid-19 Hom nay tai Viet Nam  Ban tin corona 17/8 them 2 ca nhiem moi covid-19 Tinh hinh dich,2020-08-17T00:08:56Z,528664,773,229,47,839,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=bsFPr6-ls40
23,2020-08-16-2020-08-23,UCV8Do0nwSrYP7lwPBS4LWpw,o71LtfUtSAo,"Cardi B Talks Police Brutality, COVID-19, and the 2020 Election with Joe Biden | ELLE",2020-08-17T11:45:00Z,521468,6130,23899,11265,978,ELLE,1530000,US,https://www.youtube.com/watch?v=o71LtfUtSAo
24,2020-08-16-2020-08-23,UCupvZG-5ko_eiXAupbDfxWw,kIApr7aVPIY,Watch: Bill Clinton says Trump wants to pass the buck on Covid-19,2020-08-19T02:21:41Z,501423,7651,7576,10265,291,CNN,10500000,Unknown,https://www.youtube.com/watch?v=kIApr7aVPIY
25,2020-08-16-2020-08-23,UCeY0bbntWzzVIaj2z3QigXg,Do5cyd41s2U,Parties At Reopened Colleges Increase Fears Of Coronavirus Outbreaks | NBC Nightly News,2020-08-16T23:47:05Z,497496,2490,2732,4358,162,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=Do5cyd41s2U
26,2020-08-16-2020-08-23,UCRlICXvO4XR4HMeEB9JjDlA,MVcdyPf5mKQ,The Untold Truth Behind Face Masks and Covid-19,2020-08-19T19:23:38Z,499507,28502,1990,9042,1718,Thoughty2,3050000,GB,https://www.youtube.com/watch?v=MVcdyPf5mKQ
27,2020-08-16-2020-08-23,UCfymZbh17_3T_UhgjkQ9fRQ,zdAEuHOrYbk,iNddiyaa uupiri piilcukoo | India To Get Relief From Covid-19 | Corona Deadline | Wide Angle | 10TV News,2020-08-22T14:28:38Z,495654,5175,474,423,941,10TV News Telugu,1520000,IN,https://www.youtube.com/watch?v=zdAEuHOrYbk
28,2020-08-16-2020-08-23,UCmBT5CqUxf3-K5_IU9tVtBg,qujJYJZ2GE0,"Tin tuc dich Covid-19 moi nhat: Co xu tu hinh ke tiep tay, dua nguoi nhiem dich vao Viet Nam khong?",2020-08-16T22:00:11Z,495388,1339,334,787,1640,VNEWS - TRUYỀN HÌNH THÔNG TẤN,315000,VN,https://www.youtube.com/watch?v=qujJYJZ2GE0
29,2020-08-16-2020-08-23,UCupvZG-5ko_eiXAupbDfxWw,ugqnreFe2kw,Trump says he&#39;s looking at unproven Covid-19 therapeutic,2020-08-17T18:36:41Z,463262,5124,968,5518,526,CNN,10500000,Unknown,https://www.youtube.com/watch?v=ugqnreFe2kw
