,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
13,2020-06-14-2020-06-21,UCMSsLqxqvZsNXi0Z-VjN89A,JFamzSTQXsw,Does Blood Type Matter for Coronavirus (COVID-19)?,2020-06-16T17:45:01Z,501059,10417,213,1858,375,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=JFamzSTQXsw
14,2020-06-14-2020-06-21,UCqVHGwQCmmGa2hjS7ydN4sQ,bZZG1Wd3Bvs,"COVID-19 POSITIVO, ?PUEDO VOLVER A INFECTARME DE CORONAVIRUS?",2020-06-19T22:45:11Z,390472,8093,593,702,1026,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=bZZG1Wd3Bvs
15,2020-06-14-2020-06-21,UCGVIctjzeX-ZoXgTphwJHWQ,Qkg0lu8m5PA,REGRAS DE PROTECAO CONTRA O VILAO COVID-19 | MIRACULOUS | Mundo Gloob,2020-06-17T17:00:19Z,347309,13790,377,0,120,Mundo Gloob,2860000,BR,https://www.youtube.com/watch?v=Qkg0lu8m5PA
16,2020-06-14-2020-06-21,UCZaT_X_mc0BI-djXOlfhqWQ,XxkTM5fyabo,"Yemen Is Facing the World&#39;s Worst Humanitarian Crisis, Then Coronavirus Came",2020-06-16T18:55:50Z,226318,5189,132,1113,717,VICE News,5650000,US,https://www.youtube.com/watch?v=XxkTM5fyabo
17,2020-06-14-2020-06-21,UCvJJ_dzjViJCoLf5uKUTwoA,5n56b7oNUss,Can Hollywood Go Virtual After Coronavirus?,2020-06-20T16:54:28Z,214221,2820,542,643,971,CNBC,1790000,Unknown,https://www.youtube.com/watch?v=5n56b7oNUss
18,2020-06-14-2020-06-21,UC16niRr50-MSBwiO3YDb3RA,_f4VKQ21sNw,"Coronavirus treatment breakthrough ""will save thousands of lives&quot; - BBC News",2020-06-16T21:17:57Z,195911,3119,261,1251,306,BBC News,8240000,GB,https://www.youtube.com/watch?v=_f4VKQ21sNw
19,2020-06-14-2020-06-21,UCKII0Ml9S5wneKbHswmUrIQ,9Gko_o1iXgI,Biaya Perawatan Pasien Covid-19,2020-06-15T04:26:40Z,186475,995,192,861,183,CNN Indonesia,6160000,ID,https://www.youtube.com/watch?v=9Gko_o1iXgI
20,2020-06-14-2020-06-21,UCMSsLqxqvZsNXi0Z-VjN89A,jrwSo9ZDZEg,Dexamethasone for Coronavirus (COVID-19) - GOOD NEWS!  | Coronavirus Medicine,2020-06-17T14:45:01Z,177895,6345,134,751,442,Doctor Mike Hansen,385000,US,https://www.youtube.com/watch?v=jrwSo9ZDZEg
21,2020-06-14-2020-06-21,UC07-dOwgza1IguKA86jqxNA,i0ZabxXmH4Y,Coronavirus disease (COVID-19),2020-06-15T13:13:40Z,142254,1534,117,138,318,World Health Organization (WHO),612000,Unknown,https://www.youtube.com/watch?v=i0ZabxXmH4Y
22,2020-06-14-2020-06-21,UCq4Qj6IvRvMVarZh-b7_5DQ,cNX7gJIh8Fc,LIVE | Vidarbha News365 | CoronaVirus Update | vidrbhaacii baatmii | vidrbh nyuj LIVE,2020-06-17T07:55:02Z,92288,305,30,0,0,VIDARBHA NEWS 365,0,IN,https://www.youtube.com/watch?v=cNX7gJIh8Fc
23,2020-06-14-2020-06-21,UC_giJ3xlEL9jUF1YfJdzzuQ,gx9aPiCNTw4,Una introduccion a las pruebas para el coronavirus o COVID-19,2020-06-19T19:13:55Z,76263,N/A,N/A,N/A,210,U.S. Food and Drug Administration,59500,US,https://www.youtube.com/watch?v=gx9aPiCNTw4
24,2020-06-14-2020-06-21,UCqfCJBfrFSO4tZM1LNZTBFQ,gWlD5x5IU70,Coronavirus | Los 10 paises con mas contagios de Covid 19 en el mundo,2020-06-19T19:14:57Z,71662,578,75,176,111,Marca Claro,691000,MX,https://www.youtube.com/watch?v=gWlD5x5IU70
25,2020-06-14-2020-06-21,UCLS5E5M2q3mvRO0odkLaYIw,runy0k6Qi98,K.H.R - COVID 19 (official video),2020-06-14T21:00:11Z,52092,1563,1,71,226,Soul Gala,325,CA,https://www.youtube.com/watch?v=runy0k6Qi98
26,2020-06-14-2020-06-21,UCp1KrVaZDZ7BOI_QBuTWWmg,UDLqbGVZQC4,Coverage of Seattle protests in CHOP and coronavirus updates on KING 5 at 11 - June 15,2020-06-16T06:37:44Z,6125,58,32,62,716,KING 5,142000,US,https://www.youtube.com/watch?v=UDLqbGVZQC4
27,2020-06-14-2020-06-21,UCjno6M-svgGtZMDgSKjT_TA,iFt0-rlaQmI,COVID-19in the worldYou&#39;re self isolating at homeSo what now?TV &amp; Phone!,2020-06-17T11:34:50Z,5167,87,14,98,230,Vik Nik,24100,US,https://www.youtube.com/watch?v=iFt0-rlaQmI
28,2020-06-14-2020-06-21,UCGpJEbU1fuWNAtS0aqk6oIw,bg3qbs9uaM4,Tokyo disneyland 2020 before covid-19,2020-06-18T12:19:23Z,3044,13,2,7,517,Bec food and travel channel,239,ID,https://www.youtube.com/watch?v=bg3qbs9uaM4
29,2020-06-14-2020-06-21,UCwiVDpBYg-JSOb1X4BzH21w,drPnuwunVkA,Thailand &amp; Coronavirus  DER GROssE UBERBLICK + Stadttour durch Bangkok! ,2020-06-19T12:00:14Z,2723,195,1,46,942,Bangkok Fieber,1850,DE,https://www.youtube.com/watch?v=drPnuwunVkA
