,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2020-08-09-2020-08-16,UC23GPi7Nf6JoUtazW8jXiZQ,POOuvtd3K_I,Cobertura al 100% de COVID-19 para asegurados de Salud Integrales y afiliados EPS.,2020-08-11T00:09:47Z,850135,3,1,0,10,Pacífico Seguros,35500,PE,https://www.youtube.com/watch?v=POOuvtd3K_I
11,2020-08-09-2020-08-16,UCUmRGR3a-g13O6pG927KQmg,bAg4dthw2FY,Dich covid-19 Hom nay tai Viet Nam  Ban tin corona 14/8 them 6 ca nhiem moi covid-19 Tinh hinh dich,2020-08-14T00:54:13Z,738427,1299,404,120,720,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=bAg4dthw2FY
12,2020-08-09-2020-08-16,UCB_l9j53BhS-UNxXO4y282A,pCtLMJ5LELY,Indians &amp; Covid | Funcho,2020-08-15T13:39:51Z,725718,57521,1952,5213,632,Funcho,1520000,IN,https://www.youtube.com/watch?v=pCtLMJ5LELY
13,2020-08-09-2020-08-16,UCIvaYmXn910QMdemBG3v1pQ,q9IG2TLPWW4,DNA: Corona Vaccine pr Russia ke daave kaa DNA Test | COVID-19 Vaccine | Vladimir Putin | Vaccine News,2020-08-11T18:17:54Z,715302,12844,1102,676,394,Zee News,15500000,IN,https://www.youtube.com/watch?v=q9IG2TLPWW4
14,2020-08-09-2020-08-16,UCoMdktPbSTixAyNGwb-UYkQ,zThMj6xmWY0,COVID-19: Half of Britons would not get a coronavirus vaccination,2020-08-09T16:58:50Z,653779,4109,3171,5089,172,Sky News,2590000,GB,https://www.youtube.com/watch?v=zThMj6xmWY0
15,2020-08-09-2020-08-16,UCQ7d2lO-qGUy6wwM4n3KHfw,Ew11Hya7_fA,CA NUOC KHONG UA EM (COVID) -  AtHomeVideo,2020-08-14T12:58:09Z,629657,46691,199,2316,174,Phan Mạnh Quỳnh Official,1180000,VN,https://www.youtube.com/watch?v=Ew11Hya7_fA
16,2020-08-09-2020-08-16,UCmBT5CqUxf3-K5_IU9tVtBg,vdyPi1hL4TI,Tin tuc dich Covid-19 moi nhat: Nghen ngao canh dua tang tai tam dich COVID-19 o Quang Nam- VNEWS,2020-08-12T09:29:53Z,627239,1271,405,79,844,VNEWS - TRUYỀN HÌNH THÔNG TẤN,315000,VN,https://www.youtube.com/watch?v=vdyPi1hL4TI
17,2020-08-09-2020-08-16,UCXIJgqnII2ZOINSWNOGFThA,hyoaq6qFR2M,Kayleigh McEnany defends Trump&#39;s COVID-19 executive orders,2020-08-10T17:46:44Z,594585,15149,588,4440,1406,Fox News,6060000,US,https://www.youtube.com/watch?v=hyoaq6qFR2M
18,2020-08-09-2020-08-16,UCUmRGR3a-g13O6pG927KQmg,W5ePrJQmMDo,Tin tuc Covid-19 moi nhat | Tinh hinh dich corona hom nay 15/8 | Dich covid hom nay tai Viet Nam,2020-08-14T22:45:10Z,544669,1127,283,154,931,TIN TỨC 24H ONLINE,0,VN,https://www.youtube.com/watch?v=W5ePrJQmMDo
19,2020-08-09-2020-08-16,UCL9-pEHNBs3N4r2bMoXdLJA,keFmt8cyPW4,Hai Duong ap dung tinh trang khan cap phong chong dich Covid-19 | VTC Now,2020-08-14T10:35:31Z,525445,1110,334,107,774,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=keFmt8cyPW4
20,2020-08-09-2020-08-16,UCno7Il827hKNgL7lArqRifQ,KcXS71FpKkk,Special Report: Russia Launches &#39;World&#39;s First COVID-19 Vaccine | Kanak News Live,2020-08-11T11:45:09Z,521709,10037,513,393,202,Kanak News LIVE,327000,IN,https://www.youtube.com/watch?v=KcXS71FpKkk
21,2020-08-09-2020-08-16,UChoyAdkZQVa4V7AbZshiLDg,4VjAVAw85PI,When PUNJABIS Got Together After COVID LOCKDOWN IN CANADA!!,2020-08-09T13:30:00Z,496177,34397,413,1929,824,Traveling Desi,1030000,IN,https://www.youtube.com/watch?v=4VjAVAw85PI
22,2020-08-09-2020-08-16,UChDKyKQ59fYz3JO2fl0Z6sg,IGHYYUX6I3Y,Putin Claims Russia Has A Coronavirus Vaccine | TODAY,2020-08-11T14:00:07Z,486122,4641,644,3989,139,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=IGHYYUX6I3Y
23,2020-08-09-2020-08-16,UC55-mxUj5Nj3niXFReG44OQ,phip_gfHEEU,La vacuna rusa del Covid-19 ?Es real?,2020-08-14T02:16:24Z,486645,18047,3892,4829,1427,Platzi,964000,MX,https://www.youtube.com/watch?v=phip_gfHEEU
24,2020-08-09-2020-08-16,UChDKyKQ59fYz3JO2fl0Z6sg,5ATilC3SAwE,US Tops 5 Million Coronavirus Cases | Sunday TODAY,2020-08-09T15:05:03Z,446531,1831,2156,4053,151,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=5ATilC3SAwE
25,2020-08-09-2020-08-16,UChDKyKQ59fYz3JO2fl0Z6sg,N4HSET82w9Y,Inside The Wuhan Lab At Center Of Coronavirus Controversy | TODAY,2020-08-10T15:00:11Z,422589,3103,3971,3711,361,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=N4HSET82w9Y
26,2020-08-09-2020-08-16,UCMtFAi84ehTSYSE9XoHefig,QbwN21oAMSg,Uninformed Correspondent: Bootsie&#39;s Battle Against The Coronavirus,2020-08-12T07:35:00Z,414042,9704,210,1271,547,The Late Show with Stephen Colbert,7800000,Unknown,https://www.youtube.com/watch?v=QbwN21oAMSg
27,2020-08-09-2020-08-16,UCFaPzuoXcACu7jplePDfXmA,qejCC2R9zAU,Lecon et examen de maladies infectieuses a propos du COVID-19,2020-08-11T10:00:21Z,412664,N/A,N/A,N/A,638,IHU Méditerranée-Infection,223000,FR,https://www.youtube.com/watch?v=qejCC2R9zAU
28,2020-08-09-2020-08-16,UCupvZG-5ko_eiXAupbDfxWw,JuGdIHCtgPE,"He thought Covid-19 was like the flu.  Later, his organs failed",2020-08-11T04:52:00Z,402936,5861,509,4204,498,CNN,10500000,Unknown,https://www.youtube.com/watch?v=JuGdIHCtgPE
29,2020-08-09-2020-08-16,UCBi2mrWuNuyYy4gbM6fU18Q,Quck-3seSXE,Coronavirus cases top 5 million in the United States,2020-08-10T00:07:41Z,393474,2958,2163,5685,288,ABC News,9670000,US,https://www.youtube.com/watch?v=Quck-3seSXE
