,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
13,2020-07-19-2020-07-26,UCOjgc1p2hJ4GZi6pQQoXWYQ,vxyMkdJ-VbQ,Gujarat ke Surat meN kyaa Coronavirus se bhii jyaadaa bhyaank biimaarii aaii saamne ? | vniNddiyaa hiNdii,2020-07-23T17:00:20Z,1356656,8050,1391,504,148,Oneindia Hindi | वनइंडिया हिन्दी,6050000,IN,https://www.youtube.com/watch?v=vxyMkdJ-VbQ
14,2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,J5DMdMCyGhc,Don Lemon: President Trump is beaten by the coronavirus,2020-07-24T03:36:07Z,902396,15133,8440,13887,420,CNN,10500000,Unknown,https://www.youtube.com/watch?v=J5DMdMCyGhc
15,2020-07-19-2020-07-26,UC0ZndKW6CXbeucy_g6aadeg,C9NdF1V0cls,Face it. Masks Fight COVID-19 #TNfights,2020-07-23T17:38:07Z,981961,75,48,62,31,Gov. Bill Lee,0,US,https://www.youtube.com/watch?v=C9NdF1V0cls
16,2020-07-19-2020-07-26,UCBi2mrWuNuyYy4gbM6fU18Q,Xl-xQ36d2lA,US coronavirus deaths soar as officials call for shutdowns | WNT,2020-07-25T00:23:25Z,816797,5166,2666,7670,318,ABC News,9670000,US,https://www.youtube.com/watch?v=Xl-xQ36d2lA
17,2020-07-19-2020-07-26,UCrp_UI8XtuYfpiqluWLD7Lw,z95Ly3hY6AY,Dr. Anthony Fauci: Coronavirus will never be eradicated,2020-07-22T19:08:31Z,799027,4935,6303,7500,112,CNBC Television,863000,US,https://www.youtube.com/watch?v=z95Ly3hY6AY
18,2020-07-19-2020-07-26,UCvJJ_dzjViJCoLf5uKUTwoA,NaYfoGwH33I,Why People Believe Covid-19 Conspiracies,2020-07-19T16:27:08Z,779665,8670,3209,9104,1171,CNBC,1790000,Unknown,https://www.youtube.com/watch?v=NaYfoGwH33I
19,2020-07-19-2020-07-26,UCJEDFSxHHOW1PpBccdSxOTA,Ht6cjxghfqQ,Taarak Mehta Ka Ooltah Chashmah Shooting Resumes in Covid Backdrop | TMKOC Shooting Resumes,2020-07-23T14:08:09Z,775665,10718,661,268,260,IndianExpressOnline,667000,IN,https://www.youtube.com/watch?v=Ht6cjxghfqQ
20,2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,fSgEj5vrgC0,&#39;You think everything is fine?&#39; Keilar grills GOP lawmaker on Covid-19,2020-07-23T01:34:04Z,743864,9173,752,8475,481,CNN,10500000,Unknown,https://www.youtube.com/watch?v=fSgEj5vrgC0
21,2020-07-19-2020-07-26,UC0p5jTq6Xx_DosDFxVXnWaQ,0TImic4N1ko,Stockmarket v economy: the impact of covid-19 | The Economist,2020-07-24T14:00:27Z,732722,11989,470,1458,544,The Economist,1580000,GB,https://www.youtube.com/watch?v=0TImic4N1ko
22,2020-07-19-2020-07-26,UCN7B-QD0Qgn2boVH5Q0pOWg,DuDLuXwaErY,"COVID-19 News Update: Corona Vaccine pr kyaa USA, UK aur China jaise deshoN kaa hii phlaa hk' hogaa? (BBC)",2020-07-22T09:11:58Z,681138,N/A,N/A,1086,417,BBC News Hindi,8890000,Unknown,https://www.youtube.com/watch?v=DuDLuXwaErY
23,2020-07-19-2020-07-26,UC7723FqVehXq2zeRb3tP0hQ,56r9bZESIhw,"Tin tuc dich Covid-19 moi nhat ngay 26 thang 7,2020 | Tong hop tin virus Corona hom nay | FBNC",2020-07-25T23:30:00Z,646347,1307,254,72,1457,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=56r9bZESIhw
24,2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,KUY_EgGB2CI,Fauci: Hate mail and threats made against me because of Covid-19,2020-07-25T02:11:11Z,622390,6815,1413,7743,477,CNN,10500000,Unknown,https://www.youtube.com/watch?v=KUY_EgGB2CI
25,2020-07-19-2020-07-26,UCJQQVLyM6wtPleV4wFBK06g,-aUq4XzU0As,CHINA ?Fuga de empresas tras el CORONAVIRUS? - VisualPolitik,2020-07-21T18:03:10Z,599105,28784,917,3336,1235,VisualPolitik,1890000,ES,https://www.youtube.com/watch?v=-aUq4XzU0As
26,2020-07-19-2020-07-26,UChDKyKQ59fYz3JO2fl0Z6sg,Z6yZohCRm8A,Inside The Rush To Develop A Coronavirus Vaccine | Sunday TODAY,2020-07-19T14:20:23Z,554809,3493,1757,3858,266,TODAY,2440000,Unknown,https://www.youtube.com/watch?v=Z6yZohCRm8A
27,2020-07-19-2020-07-26,UCupvZG-5ko_eiXAupbDfxWw,dR5euI9g-Xg,Fact check: Trump suggests protests led to rise in Covid-19 cases,2020-07-23T04:49:58Z,535980,5397,1268,5710,597,CNN,10500000,Unknown,https://www.youtube.com/watch?v=dR5euI9g-Xg
28,2020-07-19-2020-07-26,UCu2cUfy1hmjlcfZHzvVuEgg,39sGup0z460,Nos llego el PEOR momento del coronavirus | La Pulla |,2020-07-24T17:30:01Z,504655,36353,961,2835,690,La Pulla,1050000,CO,https://www.youtube.com/watch?v=39sGup0z460
29,2020-07-19-2020-07-26,UCvthuVsurPaVz2a7_4LepGg,gyRTmzRUyBc,Sleeping Over to Avoid Covid-19,2020-07-24T16:00:32Z,510815,8463,390,N/A,855,Family Fun Pack,9360000,US,https://www.youtube.com/watch?v=gyRTmzRUyBc
