,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2020-08-02-2020-08-09,UCaXkIU1QidjPwiAYu6GcHjg,IexfwFH4skA,Trump Tries Damage Control After Dismissive Remark On COVID-19 Deaths | The 11th Hour | MSNBC,2020-08-05T05:02:58Z,1138419,12820,614,6252,219,MSNBC,3440000,Unknown,https://www.youtube.com/watch?v=IexfwFH4skA
11,2020-08-02-2020-08-09,UCupvZG-5ko_eiXAupbDfxWw,tP6hR2KNVm0,Trump&#39;s coronavirus claim leaves Anderson Cooper astonished,2020-08-05T04:28:04Z,1102483,17523,3163,11328,592,CNN,10500000,Unknown,https://www.youtube.com/watch?v=tP6hR2KNVm0
12,2020-08-02-2020-08-09,UCmBT5CqUxf3-K5_IU9tVtBg,_gv8K9C29Kw,"Tin moi nhat dich Covid-19: Virus Covid-19 dot bien, Viet Nam cong bo phac do dieu tri moi - Vnews",2020-08-04T09:11:31Z,1099332,2294,653,313,935,VNEWS - TRUYỀN HÌNH THÔNG TẤN,315000,VN,https://www.youtube.com/watch?v=_gv8K9C29Kw
13,2020-08-02-2020-08-09,UCmBT5CqUxf3-K5_IU9tVtBg,cLFeeFuY1ik,Tin tuc dich Covid-19 moi nhat ngay 07/08/2020 - Vnews,2020-08-07T00:23:40Z,980140,2179,713,169,1179,VNEWS - TRUYỀN HÌNH THÔNG TẤN,315000,VN,https://www.youtube.com/watch?v=cLFeeFuY1ik
14,2020-08-02-2020-08-09,UCVTyTA7-g9nopHeHbeuvpRA,TD4vfqpWh1g,"Trump Says COVID-19 Death Toll ""Is What it Is""",2020-08-05T09:00:09Z,956295,14948,496,1649,210,Late Night with Seth Meyers,3850000,US,https://www.youtube.com/watch?v=TD4vfqpWh1g
15,2020-08-02-2020-08-09,UC2mtXUpAYLYJIZ2deSPhlqw,0PqTUVBpxyU,La llaman Lady Covid por su escandalo en un avion,2020-08-06T21:15:01Z,904687,9302,1036,3556,126,RT en Español,3960000,RU,https://www.youtube.com/watch?v=0PqTUVBpxyU
16,2020-08-02-2020-08-09,UChZ0JmGgyOWSU-1iXxPhsVA,wa-mcAw7kWM,JIJU and 7 years old NEPHEW is COVID positive | Ss Vlogs :-),2020-08-03T04:17:52Z,865364,63738,1221,9896,639,Sambhavna Seth Entertainment,1160000,IN,https://www.youtube.com/watch?v=wa-mcAw7kWM
17,2020-08-02-2020-08-09,UC3nzFvADzctm2hdQYrSurgg,Vw4fUdyJbiE,COVID BBQ | Karachi Vynz Official,2020-08-07T10:08:32Z,852041,36303,1198,1243,501,Karachi Vynz Official,952000,SG,https://www.youtube.com/watch?v=Vw4fUdyJbiE
18,2020-08-02-2020-08-09,UCH1oRy1dINbMVp3UFWrKP0w,8OjXgF_kdtM,US enters &#39;new phase&#39; of coronavirus pandemic l GMA,2020-08-03T15:16:15Z,799032,4067,3916,8431,249,Good Morning America,1930000,US,https://www.youtube.com/watch?v=8OjXgF_kdtM
19,2020-08-02-2020-08-09,UCmBT5CqUxf3-K5_IU9tVtBg,6ZzKa1eUCAg,Tin moi nhat dich Covid-19: TP.HCM chua nen gian cach xa hoi - VNEWS,2020-08-03T09:34:35Z,789530,1818,493,179,1284,VNEWS - TRUYỀN HÌNH THÔNG TẤN,315000,VN,https://www.youtube.com/watch?v=6ZzKa1eUCAg
20,2020-08-02-2020-08-09,UCXIJgqnII2ZOINSWNOGFThA,cTqjTCM_yeo,"Trump holds a news conference, signs executive orders on coronavirus relief",2020-08-08T20:59:39Z,760497,27447,1303,13120,1918,Fox News,6060000,US,https://www.youtube.com/watch?v=cTqjTCM_yeo
21,2020-08-02-2020-08-09,UCj5RwDivLksanrNvkW0FB4w,gbvAYC5S5Ks,"Kapuso Mo, Jessica Soho: Buro, mabisang panlaban sa COVID-19?",2020-08-03T11:46:55Z,759997,5421,350,566,477,GMA Public Affairs,11900000,PH,https://www.youtube.com/watch?v=gbvAYC5S5Ks
22,2020-08-02-2020-08-09,UCIzXayRP7-P0ANpq-nD-h5g,LlNszhp4llU,Jordan Peterson&#39;s daughter reveals he has coronavirus &amp; talks woke movement - BQ #28,2020-08-06T13:53:36Z,755656,11918,1274,6584,3229,The Sun,1020000,GB,https://www.youtube.com/watch?v=LlNszhp4llU
23,2020-08-02-2020-08-09,UCt4t-jeY85JegMlZ-E5UWtA,ZKYbRQQZAyA,Mood Of The Nation Poll 2020 Live | Aaj Tak Live TV | Covid-19 Pandemic | PM Modi | aaj tk laaiv,2020-08-08T13:32:11Z,746808,6278,2121,846,7091,Aaj Tak,41100000,IN,https://www.youtube.com/watch?v=ZKYbRQQZAyA
24,2020-08-02-2020-08-09,UC7723FqVehXq2zeRb3tP0hQ,bcibxGI7vlY,"Tin tuc Covid-19 hom nay (virus Corona) 3/8 | Them 1 ca tu vong moi, VN da co 6 ca tu vong | FBNC",2020-08-03T01:23:56Z,733196,1892,427,86,1151,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=bcibxGI7vlY
25,2020-08-02-2020-08-09,UCJLZe_NoiG0hT7QCX_9vmqw,Jki49UFR8q0,We used an ILLEGAL Covid Test from Wish!,2020-08-03T17:00:10Z,732098,53001,1010,3374,1278,I did a thing,1190000,AU,https://www.youtube.com/watch?v=Jki49UFR8q0
26,2020-08-02-2020-08-09,UCBi2mrWuNuyYy4gbM6fU18Q,OhWSEDkijr8,Daily coronavirus deaths hit staggering milestone,2020-08-02T14:07:46Z,721059,3794,4083,7441,222,ABC News,9670000,US,https://www.youtube.com/watch?v=OhWSEDkijr8
27,2020-08-02-2020-08-09,UCupvZG-5ko_eiXAupbDfxWw,ZwlcylUpeS8,Cooper to Trump: Hope is not a plan for Covid-19,2020-08-06T01:30:21Z,710091,9022,1041,5869,650,CNN,10500000,Unknown,https://www.youtube.com/watch?v=ZwlcylUpeS8
28,2020-08-02-2020-08-09,UCIRYBXDze5krPDzAEOxFGVA,fqVpU3bEfaE,Trump claims US coronavirus deaths lower than other nations,2020-08-04T08:19:35Z,709880,993,118,637,59,Guardian News,1300000,GB,https://www.youtube.com/watch?v=fqVpU3bEfaE
29,2020-08-02-2020-08-09,UC7723FqVehXq2zeRb3tP0hQ,iXjxF4IUa08,Tin tuc Covid-19 hom nay (virus Corona) 4/8 | Viet Nam ghi nhan them 10 ca nhiem moi | FBNC,2020-08-04T01:00:06Z,695959,1683,339,109,1027,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=iXjxF4IUa08
