,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
15,2020-06-28-2020-07-05,UCxcrzzhQDj5zKJbXfIscCtg,U6FiIz6u0Yk,Lockdown Lite: Sweden&#39;s Model of Coronavirus Control | Foreign Correspondent,2020-06-30T10:00:11Z,435870,3472,762,3796,1798,ABC News In-depth,390000,AU,https://www.youtube.com/watch?v=U6FiIz6u0Yk
16,2020-06-28-2020-07-05,UCZYTClx2T1of7BRZ86-8fow,mIJYfsOyO4M,From Scarred Lungs to Diabetes: How COVID May Stick With People Long-Term | SciShow News,2020-07-03T21:00:14Z,372087,16528,336,1608,365,SciShow,6370000,US,https://www.youtube.com/watch?v=mIJYfsOyO4M
17,2020-06-28-2020-07-05,UCygsuqHrjo5Tv5L1hPzryog,s5hZMEHqwQ8,?COMO RECONOCER LOS SINTOMAS PELIGROSOS DEL COVID-19? - HACIA UN NUEVO ESTILO DE VIDA,2020-07-01T14:30:10Z,306158,5026,269,310,679,Hacia un Nuevo Estilo de Vida,297000,EC,https://www.youtube.com/watch?v=s5hZMEHqwQ8
18,2020-06-28-2020-07-05,UC9k-yiEpRHMNVOnOi_aQK8w,aWWqpb6f2Is,What to Wear on an Airplane to Protect Against COVID-19,2020-07-02T12:47:53Z,276815,6028,221,783,138,Inside Edition,7830000,US,https://www.youtube.com/watch?v=aWWqpb6f2Is
19,2020-06-28-2020-07-05,UCknLrEdhRCp1aegoMqRaCZg,q1p5t_GJHCY,Coronavirus update - Latest developments around the world | DW News,2020-07-01T11:04:20Z,228443,1738,171,602,545,DW News,1680000,DE,https://www.youtube.com/watch?v=q1p5t_GJHCY
20,2020-06-28-2020-07-05,UCGnDUCS4N9bbcIFC7Z2j8Zw,YmFnSH7wgsk,COVID-19 MCQs || CORONA Virus Questions,2020-06-29T03:45:12Z,217508,11470,362,404,885,OM Nursing Academy,258000,IN,https://www.youtube.com/watch?v=YmFnSH7wgsk
21,2020-06-28-2020-07-05,UCs6vRDdkZ8bP8Xt6WHbvrwA,ik5qhnqIZy8,The HU - Covid-19 Relief Effort Fundraising Concert,2020-06-28T17:59:31Z,214815,13182,86,1378,4575,The HU,864000,MN,https://www.youtube.com/watch?v=ik5qhnqIZy8
22,2020-06-28-2020-07-05,UCrp_UI8XtuYfpiqluWLD7Lw,7r8hOHxp8Pc,Six Flags already had problems before coronavirus - Will it survive?,2020-07-04T14:04:38Z,209005,1711,338,612,988,CNBC Television,863000,US,https://www.youtube.com/watch?v=7r8hOHxp8Pc
23,2020-06-28-2020-07-05,UC9GGzAhhvhJO1hL10-BcgNA,nuoS2G2pPb8,Commission d&#39;enquete Covid-19: Agnes Buzyn a passe beaucoup de temps a chercher ses notes,2020-07-01T16:22:30Z,157804,931,138,964,173,LeHuffPost,688000,FR,https://www.youtube.com/watch?v=nuoS2G2pPb8
24,2020-06-28-2020-07-05,UC_lEiu6917IJz03TnntWUaQ,_zXdoVieEf8,?Quienes son los mas protegidos ante el coronavirus?,2020-07-03T20:34:20Z,140499,2097,129,207,1758,CNN en Español,1960000,US,https://www.youtube.com/watch?v=_zXdoVieEf8
25,2020-06-28-2020-07-05,UCknLrEdhRCp1aegoMqRaCZg,hv_7IssX2dU,"Coronavirus cases in India pass 600,000 | Covid Update",2020-07-03T04:30:03Z,127388,1149,101,666,404,DW News,1680000,DE,https://www.youtube.com/watch?v=hv_7IssX2dU
26,2020-06-28-2020-07-05,UCSwXe2WReWhNdjKRTh92b9g,p8ozvtuPXtM,COVID DIAGNOSTICO,2020-06-28T18:08:19Z,120052,3897,97,212,2281,Dr. Veller,220000,AR,https://www.youtube.com/watch?v=p8ozvtuPXtM
27,2020-06-28-2020-07-05,UC16niRr50-MSBwiO3YDb3RA,l-5tvPJ0NQg,Covid survivors may face life-long brain injuries - BBC News,2020-06-30T21:40:20Z,108994,1539,180,771,180,BBC News,8240000,GB,https://www.youtube.com/watch?v=l-5tvPJ0NQg
28,2020-06-28-2020-07-05,UCUrYBZGlEOSD1_ds_HcNd6A,VPotngMLGmI,Asi es RADAR COVID: Probamos la aplicacion de rastreo de contactos de Espana contra el coronavirus,2020-06-30T11:44:39Z,96733,1010,655,580,388,Xataka TV,705000,ES,https://www.youtube.com/watch?v=VPotngMLGmI
29,2020-06-28-2020-07-05,UC7HAzXWJi2EgqMuBlpJ22iQ,zY_5SmDN-4o,COVID-19 Treatment at Home in Urdu/Hindi | Coronavirus Ka Asan Ilaj | khwrwn khymryD kh `lj,2020-06-29T12:30:10Z,83760,1594,100,185,974,oladoc - Find the Best Doctors,412000,PK,https://www.youtube.com/watch?v=zY_5SmDN-4o
