,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2020-02-16-2020-02-23,UCokz2dt4TnzSx4RkRR6JLoQ,I5XvYFYDeZc,"Dai dich covid -19 hom nay, su tan pha khong tuong.",2020-02-19T02:06:42Z,129341,709,31,67,298,Teaphoto,1270,VN,https://www.youtube.com/watch?v=I5XvYFYDeZc
11,2020-02-16-2020-02-23,UCbLPaKaeQo-UTmMXXiQPt-g,FePg3M28qvA,Coronavirus Part 2..- Man Made from Wuhan Secret Lab or a Natural Disaster?  Can China Stop It?,2020-02-18T17:09:13Z,11135,373,15,11,664,Knowledge Capsules by Rajeev Poddar,7430,IN,https://www.youtube.com/watch?v=FePg3M28qvA
12,2020-02-16-2020-02-23,UC1mkcTVK2fJbAgNPucLWZag,UDPnwUsW1sg,UNILAB Health Reminders: COVID-19 Q&amp;A,2020-02-20T01:39:49Z,6710,31,1,1,37,UNILAB,25000,PH,https://www.youtube.com/watch?v=UDPnwUsW1sg
13,2020-02-16-2020-02-23,UC9xrfT_rWNmPcr-9bP9i4Vw,hPdLs4pdFw0,Iran Students evacuated from China released from Coronavirus quarantine qrnTynh wyrws krwn,2020-02-18T12:09:20Z,2233,66,0,1,59,Persian_boy,47000,IR,https://www.youtube.com/watch?v=hPdLs4pdFw0
14,2020-02-16-2020-02-23,UCmU7A6C6dygigjGyWw8zpwg,YwbSsEyaR_o,HANG HIEU CHO AE XEM THAM KHAO MUA COVID-19 KHONG CO GIAO HANG DUOC,2020-02-22T03:29:43Z,1154,11,0,0,296,Trại Tài Gà An Giang,16500,VN,https://www.youtube.com/watch?v=YwbSsEyaR_o
15,2020-02-16-2020-02-23,UCVsPa33ZsRPPqXPxpiK54vw,Gz0mxbExqtw,"In the ""Hot Zone:"" Daegu, Korea's coronavirus epicenter",2020-02-21T06:31:05Z,1009,22,1,7,69,Asia Times,2300,Unknown,https://www.youtube.com/watch?v=Gz0mxbExqtw
16,2020-02-16-2020-02-23,UCO-nV1DzQXT1liu4r2cvLNw,DdfKXJ_U4L8,CORONAVIRUS Vlog CHINA VISA RUN Kunshan to HONG KONG UPDATE 2/14/20 [?],2020-02-17T04:20:45Z,584,39,2,64,1887,Jamaicafunk,1560,US,https://www.youtube.com/watch?v=DdfKXJ_U4L8
17,2020-02-16-2020-02-23,UCtZ_yfUT5I3h8UFG_2bpaNA,LJmXvEv1RTI,HAARP using weather to depopulate. FEMA using CORONAVIRUS to control the sick. Quarantine=FEMA CAMPS,2020-02-20T01:54:03Z,538,12,3,0,414,King Dj-Slim,0,US,https://www.youtube.com/watch?v=LJmXvEv1RTI
18,2020-02-16-2020-02-23,UCSk7CHuEgUI1-QZTjuECKDQ,YMCeeMU-0CQ,Dub Mentor - Hysteria (Wuhan Fight Dub),2020-02-21T09:00:10Z,259,10,0,0,295,EnT-T (label),412,Unknown,https://www.youtube.com/watch?v=YMCeeMU-0CQ
19,2020-02-16-2020-02-23,UCld203k3DQnK_cTyB4zlo3Q,n1fEvEk8p0k,China Coronavirus Chaos  Prophecy Update,2020-02-16T03:42:09Z,31,0,0,N/A,365,His Grace I’ll Share,2040,AU,https://www.youtube.com/watch?v=n1fEvEk8p0k
20,2020-02-16-2020-02-23,UCld203k3DQnK_cTyB4zlo3Q,fzhU-xYYdRA,"Revelation Plague? Chinese Coronavirus Spreads 2 U.S. Europe &amp; Beyond, Has Potential 2B Worse EVER!",2020-02-16T02:41:30Z,26,0,0,N/A,301,His Grace I’ll Share,2040,AU,https://www.youtube.com/watch?v=fzhU-xYYdRA
21,2020-02-16-2020-02-23,UCld203k3DQnK_cTyB4zlo3Q,2Iyvr8nwxCw,Coronavirus details from the Horses Mouth!,2020-02-20T01:37:04Z,1,0,0,0,281,His Grace I’ll Share,2040,AU,https://www.youtube.com/watch?v=2Iyvr8nwxCw
