,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2020-03-29-2020-04-05,UC5PrMHpZCClbRylC0gQb6xg,4ymMuCtowLk,Coronavirus Rhapsody,2020-03-30T18:38:08Z,358228,5444,159,100,391,Phoenix Chamber Choir,6790,CA,https://www.youtube.com/watch?v=4ymMuCtowLk
11,2020-03-29-2020-04-05,UCoFX8yfaEwXNEu3HgLdfomQ,-GncQ_ed-9w,COVID-19: Donning and doffing of Personal Protective Equipment in Health and Social Care Settings,2020-04-02T17:19:12Z,332245,582,36,31,405,Public Health England,8700,Unknown,https://www.youtube.com/watch?v=-GncQ_ed-9w
12,2020-03-29-2020-04-05,UCiMg06DjcUk5FRiM3g5sqoQ,FcLDWpVW0so,6 medidas para prevenir el COVID-19,2020-04-03T12:47:54Z,237392,1714,216,0,183,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=FcLDWpVW0so
13,2020-03-29-2020-04-05,UCqYw-CTd1dU2yGI71sEyqNw,4lu-N8-PiN8,"24 Oras: Lumulobong kaso ng COVID-19, dahil daw sa pagdami ng mga nate-test",2020-03-29T11:05:18Z,191315,972,84,0,185,GMA News,7170000,PH,https://www.youtube.com/watch?v=4lu-N8-PiN8
14,2020-03-29-2020-04-05,UCqYw-CTd1dU2yGI71sEyqNw,giJPrrrKWxM,"GMA NEWS COVID-19 BULLETIN: 4:05 PM | April 3, 2020",2020-04-03T08:09:54Z,138159,810,39,0,110,GMA News,7170000,PH,https://www.youtube.com/watch?v=giJPrrrKWxM
15,2020-03-29-2020-04-05,UCpuqYFKLkcEryEieomiAv3Q,YsQ02zc3mQ0,Daily Habits to Prevent Depression During Stressful Times- Coronavirus or Covid-19 Depression,2020-04-02T10:00:14Z,137343,5223,99,582,1091,Therapy in a Nutshell,153000,US,https://www.youtube.com/watch?v=YsQ02zc3mQ0
16,2020-03-29-2020-04-05,UCqYw-CTd1dU2yGI71sEyqNw,Zy_e_g0h9Ps,"24 Oras: 5 pasyente sa Mandaluyong na tinamaan ng COVID-19, gumaling na",2020-04-03T12:58:39Z,112447,738,31,0,224,GMA News,7170000,PH,https://www.youtube.com/watch?v=Zy_e_g0h9Ps
17,2020-03-29-2020-04-05,UChdN4PK44AaZ7weyy1MEofQ,Au5iIs0nWyM,COVID-19 - I AM THE CORONA VIRUS - CORONA QUARANTINE EDITION - HARDCORE WORLDWIDE (OFFICIAL VERSION),2020-03-29T00:20:21Z,65804,1790,71,69,118,HARDCORE WORLDWIDE,385000,US,https://www.youtube.com/watch?v=Au5iIs0nWyM
18,2020-03-29-2020-04-05,UCATNLtVD9iXXzOmFc4bZ87A,ut8pOtCUd3w,CORONAVIRUSYA NO SE ESTA DANDO TRATAMIENTO A LOS ANCIANOS DE RESIDENCIA,2020-04-03T05:00:13Z,59431,5569,192,1249,629,Libertad Y Lo Que Surja,192000,ES,https://www.youtube.com/watch?v=ut8pOtCUd3w
19,2020-03-29-2020-04-05,UCHdZAZ5uutagD-3qkIrQAdA,ieF7ER1wvT0,The COVID-19 Demogorgon (aka spike) in action,2020-04-03T15:36:23Z,46021,321,32,37,24,FoldingAtHome,878,US,https://www.youtube.com/watch?v=ieF7ER1wvT0
20,2020-03-29-2020-04-05,UCxNRIiI2NaKrQnDuqsJoJzA,qxapDI_r7yg,Coronavirus got kids acting the fool,2020-04-03T13:34:36Z,11337,52,14,108,146,GMSkillah Qam,743,Unknown,https://www.youtube.com/watch?v=qxapDI_r7yg
21,2020-03-29-2020-04-05,UCJftzYm0Kw06-Dg7o3sr5Lg,AlYUl83BRZs,Kevin Durant in Hospital? LIFE IS IN DANGER?!! Case of Covid-19,2020-04-03T10:38:50Z,6765,N/A,N/A,0,225,Edwin Gaming,6750,PH,https://www.youtube.com/watch?v=AlYUl83BRZs
22,2020-03-29-2020-04-05,UC35kp0LZdAsfvI_LqHtiwNA,mdl-QySpoYE,Remolque para desinfeccion de calles covid19 Coronavirus,2020-04-02T08:37:42Z,6062,4,9,0,63,Remolques Carro,320000,Unknown,https://www.youtube.com/watch?v=mdl-QySpoYE
23,2020-03-29-2020-04-05,UC-R71rozmdFPQCR9Mi1Zy5g,uyxzXPlbRYw,Pressekonferenz uber Aktuelles zum Coronavirus.,2020-04-02T11:41:21Z,5279,42,28,N/A,3680,Bundeskanzleramt Österreich,5580,AT,https://www.youtube.com/watch?v=uyxzXPlbRYw
24,2020-03-29-2020-04-05,UCEkB0Mv_e3kzMEtIlzH95Gw,yDjcdvUfbhI,CEPROSA FACE AU CORONAVIRUS,2020-04-02T22:51:39Z,5195,28,6,1,16,Edgard Louis,66900,CA,https://www.youtube.com/watch?v=yDjcdvUfbhI
25,2020-03-29-2020-04-05,UCJuVtTR8K_GvzJk7wEShDnA,w5x2pq_1DBI,VOA COVID-19 Coverage,2020-03-30T13:12:00Z,3343,40,1,5,130,InsideVOA,387,Unknown,https://www.youtube.com/watch?v=w5x2pq_1DBI
26,2020-03-29-2020-04-05,UC6GrRYrbOVnehC3QdO070-w,616xIxD47As,COVID-19 - personliche Schutzausrustung (PSA) richtig ablegen - ein Service von webtvcampus,2020-04-02T08:19:07Z,3309,19,3,0,255,webtvcampus,31,DE,https://www.youtube.com/watch?v=616xIxD47As
27,2020-03-29-2020-04-05,UCn0r2S-HKna7qfqFYB_F2ng,WEhBCRgiPyo,CORONAVIRUS MUSIC VIDEO,2020-03-30T18:49:46Z,3211,66,8,17,211,Shanae Chukwu,1940,US,https://www.youtube.com/watch?v=WEhBCRgiPyo
28,2020-03-29-2020-04-05,UCU9MJBWHm422hJM8DpKjyXA,8wf390_cRHI,COVID-19 (All you need to know) | Dis-Chem Daily Care | NEW SHOW,2020-04-03T18:10:49Z,2664,18,1,1,128,Dis-Chem | Pharmacists who care,2050,Unknown,https://www.youtube.com/watch?v=8wf390_cRHI
29,2020-03-29-2020-04-05,UCs6sq3XzuVWXNATJl3JWkNQ,L65FrwH4QgQ,Q&amp;A After Coronavirus Closures,2020-04-03T01:26:22Z,1269,8,0,1,282,RSPCA Queensland,1560,AU,https://www.youtube.com/watch?v=L65FrwH4QgQ
