,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
16,2020-07-26-2020-08-02,UCL9-pEHNBs3N4r2bMoXdLJA,nU7YWUVXQOM,Tin tuc dich do virus Corona (Covid-19) sang 31/7: Them 45 ca mac Covid-19 o Da Nang | VTC Now,2020-07-31T00:17:17Z,874683,2842,509,708,1564,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=nU7YWUVXQOM
17,2020-07-26-2020-08-02,UCrp_UI8XtuYfpiqluWLD7Lw,CekPh79NZew,"Dr. Anthony Fauci: Coronavirus is so contagious, it likely won&#39;t ever disappear",2020-07-31T18:25:32Z,855504,6858,6860,10001,304,CNBC Television,863000,US,https://www.youtube.com/watch?v=CekPh79NZew
18,2020-07-26-2020-08-02,UC7723FqVehXq2zeRb3tP0hQ,s_MbsYox8Js,Tin tuc dich Covid-19 hom nay (virus Corona) sang 1/8: VN them 1 ca tu vong va 12 ca nhiem moi |FBNC,2020-08-01T00:30:02Z,835912,2473,468,215,1032,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=s_MbsYox8Js
19,2020-07-26-2020-08-02,UC7sbc0Ed3_yMu-etXVpj7cg,QIZFmQeUnu8,COVID related!,2020-07-29T05:01:23Z,756447,49407,14266,3569,208,Kunal Kamra,1770000,Unknown,https://www.youtube.com/watch?v=QIZFmQeUnu8
20,2020-07-26-2020-08-02,UCL9-pEHNBs3N4r2bMoXdLJA,bk8NTXLz1so,Tin tuc dich do virus Corona (Covid-19) sang 28/7: Chung virus o Da Nang la chung moi | VTC Now,2020-07-28T00:18:04Z,748002,2531,474,585,1501,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=bk8NTXLz1so
21,2020-07-26-2020-08-02,UCL9-pEHNBs3N4r2bMoXdLJA,lQJK66RASbs,Tin tuc dich do virus Corona (Covid-19) sang 2/8: Them 4 ca nhiem virus Corona | VTC Now,2020-08-01T23:32:40Z,749855,2200,432,287,1123,VTC NOW,1740000,VN,https://www.youtube.com/watch?v=lQJK66RASbs
22,2020-07-26-2020-08-02,UCXIJgqnII2ZOINSWNOGFThA,MUFvB7lUx0E,"Mnuchin details fate of unemployment relief, next coronavirus stimulus bill",2020-07-26T15:30:10Z,697533,6734,3258,11077,638,Fox News,6060000,US,https://www.youtube.com/watch?v=MUFvB7lUx0E
23,2020-07-26-2020-08-02,UC7723FqVehXq2zeRb3tP0hQ,EFWyPdWIg2Y,"Tin tuc dich Covid-19 moi nhat ngay 31 thang 7,2020 | Tong hop tin virus Corona hom nay | FBNC",2020-07-30T23:30:01Z,690889,1762,373,94,981,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=EFWyPdWIg2Y
24,2020-07-26-2020-08-02,UCeY0bbntWzzVIaj2z3QigXg,buTkbpyB8ZI,'A War Against Stupidity': Healthcare Workers Battle Coronavirus Misinformation | NBC News NOW,2020-08-01T00:13:32Z,672393,5535,554,3371,1198,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=buTkbpyB8ZI
25,2020-07-26-2020-08-02,UCBi2mrWuNuyYy4gbM6fU18Q,mgU5RCfPZPg,"Experts predict more than 230,000 U.S. coronavirus deaths by November",2020-07-31T17:21:31Z,645541,2351,2534,5819,221,ABC News,9670000,US,https://www.youtube.com/watch?v=mgU5RCfPZPg
26,2020-07-26-2020-08-02,UCUBIrDsIVzRpKsClMlSlTpQ,PM9KBQyKHz8,Como identificar los 6 &#39;tipos&#39; de covid-19 que producen diferentes sintomas | BBC Mundo,2020-07-29T13:33:55Z,639890,25125,628,1603,288,BBC News Mundo,1490000,GB,https://www.youtube.com/watch?v=PM9KBQyKHz8
27,2020-07-26-2020-08-02,UCupvZG-5ko_eiXAupbDfxWw,NK3W5IPE9Oc,Here&#39;s what Fauci thinks about the latest Covid-19 vaccine trial,2020-07-28T02:35:34Z,632553,6072,1205,4652,591,CNN,10500000,Unknown,https://www.youtube.com/watch?v=NK3W5IPE9Oc
28,2020-07-26-2020-08-02,UC_voqvWCPExU_khvJHFbW_g,vx-m1GwZQjw,"Actuar bien frente al COVID, te hace bien",2020-07-30T18:06:49Z,739947,64,2,1,31,Seguros SURA Colombia,24400,CO,https://www.youtube.com/watch?v=vx-m1GwZQjw
29,2020-07-26-2020-08-02,UC7723FqVehXq2zeRb3tP0hQ,gGPtnm-sxVY,"Tin tuc dich Covid-19 moi nhat ngay 30 thang 7,2020 | Tong hop tin virus Corona hom nay | FBNC",2020-07-29T23:49:14Z,563540,1426,298,79,1428,FBNC Vietnam,1060000,VN,https://www.youtube.com/watch?v=gGPtnm-sxVY
