,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2019-12-01-2019-12-08,UCFYYk0phQ4lNlLzTecllrjw,e_ldRXVsPqU,"PAGRES et SARS au TENYA devant FRONTIGNAN, c&#39;est reparti !",2019-12-03T16:22:38Z,12989,230,8,49,901,Pêche Frontignan,3400,FR,https://www.youtube.com/watch?v=e_ldRXVsPqU
11,2019-12-01-2019-12-08,UC6871L7EgaPYyVsLQmxpmPg,Xi53uUP7e3s,ELECTRIC FOREST 2020 LINEUP REVIEW  [CANCELED DUE TO COVID-19],2019-12-06T04:11:35Z,6656,203,7,96,739,The Festival Finesser,13500,US,https://www.youtube.com/watch?v=Xi53uUP7e3s
12,2019-12-01-2019-12-08,UCHBDXQDmqnaqIEPdEapEFVQ,8YG7i8OBABA,"Amazing aerial view of Wuhan University in Hubei, China",2019-12-01T14:01:34Z,5691,78,0,16,39,New China TV,947000,CN,https://www.youtube.com/watch?v=8YG7i8OBABA
13,2019-12-01-2019-12-08,UCMqt0ZuXW4ibHTMjSuaIFcw,ESi3zuE95iM,IPTV 2020 Reventa / NEGOCIOS Rentables Coronavirus,2019-12-06T21:10:29Z,5510,106,10,59,1179,Andrew Vasquez,5780,BO,https://www.youtube.com/watch?v=ESi3zuE95iM
14,2019-12-01-2019-12-08,UCKwlApKswHidqlOpmyAmq1Q,et_-RRW4P60,Da baby visits ynw melly in hospital(coronavirus testing),2019-12-05T02:03:03Z,5785,84,30,26,46,Anthony Hernandez,111,Unknown,https://www.youtube.com/watch?v=et_-RRW4P60
15,2019-12-01-2019-12-08,UC_yzae8h74JuKB1jPFy_TqA,eyibWl57Y6U,Tera Aashiq (SARS) 2019 New Relesed Hindi Dubbed Full Movie | Raj Tarun | Confirm Updates | Filmy Up,2019-12-04T02:00:13Z,4999,214,11,2,106,Filmy Update,16900,IN,https://www.youtube.com/watch?v=eyibWl57Y6U
16,2019-12-01-2019-12-08,UCobBqaaA6kujDBudNs21qFQ,DWFIgs_as7Y,How To Style Longer Men&#39;s Hair Of The Face During COVID-19 With Avenue Man Sculpting Foam / Mousse,2019-12-06T02:30:38Z,4577,95,1,5,1014,Hairstyling for Men with Avenue Man,1120,US,https://www.youtube.com/watch?v=DWFIgs_as7Y
17,2019-12-01-2019-12-08,UChHVF8uwKtolIeW1CMeTdgQ,Bk0aiLmQ0c4,191123 WayV - Face to Face Fancam Mix. from Wuhan FM,2019-12-04T12:57:52Z,4248,341,0,8,212,Nabilla Jung,58800,ID,https://www.youtube.com/watch?v=Bk0aiLmQ0c4
18,2019-12-01-2019-12-08,UCYIVkruUoN04UjV9pkBTswg,JjnEQUybf8s,Xiang Gang 11Yue PMIDie Zhi 38.5 SARSZhi Hou Zui Zao ...Gang Jiao Yin Jing Ji Shi Luo Jia Cong &quot;Bei Li Zhi &quot; Chuan Zhong Zi Yin Xing Ju Yong Gang Ren |Fei Fan Xin Wen |20191204,2019-12-04T11:53:36Z,3078,15,1,18,153,USTV 非凡電視,594000,TW,https://www.youtube.com/watch?v=JjnEQUybf8s
19,2019-12-01-2019-12-08,UCQD1SYp1c3PbadtA4B_QgOA,Qvp_3d99Fxs,My first ever WINTER! What to wear in Wuhan - the Chicago of China,2019-12-05T11:45:12Z,2252,79,2,61,1001,Arianne Angeli Bautista,0,PH,https://www.youtube.com/watch?v=Qvp_3d99Fxs
20,2019-12-01-2019-12-08,UCIzbQ1g2w4Mg3V9ijadhEdw,hb82rGLkQuY,Liburan Pramugara Di Wuhan China (THOMZVLOG),2019-12-01T16:31:09Z,2056,79,1,54,545,THOMZVLOG,18900,Unknown,https://www.youtube.com/watch?v=hb82rGLkQuY
21,2019-12-01-2019-12-08,UCe4OlbzaRjHjLufnrwsbQzw,eQiaEMq9WTU,International Cultural Festival at Wuhan University | China Vlog 20,2019-12-06T14:52:22Z,1977,71,2,42,524,MH Shuvro Khan,12500,SG,https://www.youtube.com/watch?v=eQiaEMq9WTU
22,2019-12-01-2019-12-08,UCqGFAlQZNQDMuIcXJJWd2Eg,vYeT64bMEV4,S.A.R.S. - Veruj mi // live @ Konacno petak,2019-12-07T14:21:44Z,1738,10,0,0,206,Konacno Petak,3550,Unknown,https://www.youtube.com/watch?v=vYeT64bMEV4
23,2019-12-01-2019-12-08,UCB7Bc90PhHpWqbzNvrNfvAA,OEs2eXkWyTs,Tera Aashiq (SARS) Hindi Dubbed Confirm News | New South Hindi Dubbed Movies | South Movies 2019,2019-12-05T05:30:02Z,1367,47,1,1,123,Filmy Chat,28300,Unknown,https://www.youtube.com/watch?v=OEs2eXkWyTs
24,2019-12-01-2019-12-08,UCzeeZN0jjEXj8-F3KF7HwQA,PCz3BzlQSaQ,[CSL] 2019 Round 30 Wuhan Zall FC 1-2 Hebei China Fortune / [Zhong Chao ]2019Di 30Lun  Wu Yi Zhuo Er 1-2He Bei Hua Xia Xing Fu ,2019-12-02T10:36:37Z,835,7,0,2,474,WKL ChineseFootball,0,HK,https://www.youtube.com/watch?v=PCz3BzlQSaQ
25,2019-12-01-2019-12-08,UCja38EoULv0KUtD3j9JCO0A,fr2L5HJl-Fw,UFGC20 | Lisbon Love (cancelled due Covid-19),2019-12-02T11:41:14Z,814,2,0,0,50,URBAN FUTURE global conference,100,AT,https://www.youtube.com/watch?v=fr2L5HJl-Fw
26,2019-12-01-2019-12-08,UCxpyy0UJZafnZSaiRHHztRg,wpF-NLiLZNI,CARNET DE RUES  -  SARS-POTERIES,2019-12-01T06:07:59Z,736,4,0,0,482,PHILENRI59,39,Unknown,https://www.youtube.com/watch?v=wpF-NLiLZNI
27,2019-12-01-2019-12-08,UCJHHAnquvLIeLEgIce-z5dw,2QjVTJk7Itg,Wuhan skyline,2019-12-06T04:13:53Z,649,3,0,1,33,Sophie Chen,116,Unknown,https://www.youtube.com/watch?v=2QjVTJk7Itg
28,2019-12-01-2019-12-08,UCWw43fF8cAazvNB3kgGbXyw,wKxGK29_pxE,Dilber (Di Li Bai Er ) - Instantaneities of Wuhan Concert (11/2019),2019-12-03T19:10:08Z,636,21,0,0,338,Dilbèr,2760,TR,https://www.youtube.com/watch?v=wKxGK29_pxE
29,2019-12-01-2019-12-08,UCpUktz2MAIl7Lujb5QdIc6w,s-eFa90qa1g,191123 WINWIN Wuhan Fanmeeting Say It Zhen Shi Huang Yan  Fancam Dong Si Cheng  winwin WayV,2019-12-03T19:57:21Z,578,33,1,0,99,BELLISSIMA,73,Unknown,https://www.youtube.com/watch?v=s-eFa90qa1g
