,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
18,2020-05-24-2020-05-31,UC07-dOwgza1IguKA86jqxNA,OFGiy6t7k5E,Breastfeeding during COVID-19,2020-05-29T11:53:32Z,29779,409,91,37,70,World Health Organization (WHO),612000,Unknown,https://www.youtube.com/watch?v=OFGiy6t7k5E
19,2020-05-24-2020-05-31,UCATNzbTbfeoMhNonZGZmrhA,r4i4avKYOrw,5 Tips Kids Need to Know about Covid-19,2020-05-27T18:02:40Z,27099,147,12,8,65,Johns Hopkins Medicine,195000,US,https://www.youtube.com/watch?v=r4i4avKYOrw
20,2020-05-24-2020-05-31,UCDFP2FF5QBbjVyaphhh3zdA,A9_BcOUxKTI,Caregiver COVID-19 Safety Travel Tips,2020-05-29T21:02:44Z,5260,263,2,18,281,Jacksonville's Best Caregivers,369,US,https://www.youtube.com/watch?v=A9_BcOUxKTI
21,2020-05-24-2020-05-31,UCqhLPS5EN75dDPGThnYX_-w,dooLWRAkUME,A HIGH SCHOOL STUDENT INVENTS COVID BUSTER DEVICE THAT AIMS TO ELIMINATE THE VIRUS IN THE AIR,2020-05-27T11:31:20Z,4951,16,8,26,190,Genaro Francis Tabag,3490,PH,https://www.youtube.com/watch?v=dooLWRAkUME
22,2020-05-24-2020-05-31,UCz4C5LXmFIMuwRZs0itzEYw,3U-kOKxdxr0,MELHORES COMBINACOES DE ROUPAS ANTI CORONA VIRUS (COVID-19) NO FREE FIRE - SO COMBINACAO TOP,2020-05-28T16:06:49Z,3351,628,8,81,142,Laadin,111000,BR,https://www.youtube.com/watch?v=3U-kOKxdxr0
23,2020-05-24-2020-05-31,UCOpwSJfS7YwyXKYgBaaXRrw,KG0mqsC5QG8,Coronavirus (COVID-19) - Lanson Lee,2020-05-25T05:53:44Z,1452,18,0,1,351,Ma'di Music,0,AU,https://www.youtube.com/watch?v=KG0mqsC5QG8
24,2020-05-24-2020-05-31,UCWt83MyO6SFAU7N-LajoHAQ,dJ3g2-tw9UM,Coronavirus Live Stream: Real Time Counter,2020-05-28T20:15:53Z,1435,14,6,0,0,Analysing Addict,2250,DE,https://www.youtube.com/watch?v=dJ3g2-tw9UM
25,2020-05-24-2020-05-31,UCtbkedEffeygu5ezPvRklPQ,xYqlaCe6cso,The Deadly Mistakes that Led to the Widespread of Coronavirus!,2020-05-26T01:37:57Z,1093,34,0,12,513,Global Healthy Living,77,SE,https://www.youtube.com/watch?v=xYqlaCe6cso
26,2020-05-24-2020-05-31,UCYlDe7Vc5YS1Z0-FMVJdQAA,RnRU6tUUAs4,"(May 28, 2020) &quot;COVID &amp; More&quot; with Dr. Debbie Schwarcz",2020-05-29T00:18:35Z,889,17,0,3,2992,McGill Office for Science and Society,5010,CA,https://www.youtube.com/watch?v=RnRU6tUUAs4
27,2020-05-24-2020-05-31,UC6z0X1VDFsKKZmMlAV9vk8A,tfCAgSyC_Qc,"93-year-old COVID-19 patient released from CMC, met with applause from hospital staff",2020-05-27T15:28:47Z,882,10,0,2,106,The Ithaca Voice,0,US,https://www.youtube.com/watch?v=tfCAgSyC_Qc
28,2020-05-24-2020-05-31,UC2YVWH9ZQC1weHk6iV1Yp1Q,G15uHIRgzOI,Lalamove delivers care during COVID-19,2020-05-27T01:00:07Z,922,16,0,0,98,Lalamove,7900,Unknown,https://www.youtube.com/watch?v=G15uHIRgzOI
29,2020-05-24-2020-05-31,UC23mFQenQfTNKwlVprrnyYg,4OIlHxRQj4w,Bonus Covid-19 di GAIA S.p.A.,2020-05-28T12:59:51Z,799,1,0,0,82,GAIA S.p.A.,112,IT,https://www.youtube.com/watch?v=4OIlHxRQj4w
