,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
10,2019-12-08-2019-12-15,UChAinqqabOfcSsQLDjbjGZQ,YMkBaAJiTk4,asianpinst registration kaise kare BP Number full information hiNdii meN #coronavirus,2019-12-12T09:08:57Z,4312,60,22,9,196,Durgesh King,3490,IN,https://www.youtube.com/watch?v=YMkBaAJiTk4
11,2019-12-08-2019-12-15,UCaB19iN7Biktw0GBc1IfG6A,8jfMYu-xNEU,WayV - Love Talk WUHAN Fan Meeting,2019-12-09T13:26:03Z,4227,86,1,1,226,cao diao,34,Unknown,https://www.youtube.com/watch?v=8jfMYu-xNEU
12,2019-12-08-2019-12-15,UCj3Q2Ag6nxFljPV6Y7XwgzQ,Fb0oNLbb6wk,Covid-19 et Vacances - Ne m&#39;abandonne pas!  Covid-19 and Holidays - Don&#39;t abandon me!,2019-12-14T13:38:38Z,3330,N/A,N/A,29,163,Hawaii ASMR Nature Relaxation,342000,Unknown,https://www.youtube.com/watch?v=Fb0oNLbb6wk
13,2019-12-08-2019-12-15,UCC4gEA9-dTgxjSCQ6mcyjZw,Yk0_HfA92VM,"[(HD)] Night Drive through Central Wuhan, China | Atmospheric Cyberpunk",2019-12-12T19:30:00Z,2956,68,2,73,1844,Asia Night: Walking in Asia,3600,US,https://www.youtube.com/watch?v=Yk0_HfA92VM
14,2019-12-08-2019-12-15,UC6ngRlxO5i4TZ2XFTJFmUeA,3kI4ja3-oXM,China| Walking in WUHAN (Hu Bei Wu Yi : Zhong Nan Lu -Shou Yi Gong Yuan -Huang He Lou -Si Men Kou -Jiang Tan ),2019-12-14T23:09:59Z,2616,30,0,14,6760,gosimple9,811,Unknown,https://www.youtube.com/watch?v=3kI4ja3-oXM
15,2019-12-08-2019-12-15,UCU2iV2Mhti4yx0hiWYGDTxA,HmDo3XQ0R3s,"SESSION PIERRE : DORADES, PAGRES, SARS TAMBOUR, &amp; GROSSE SURPRISE...",2019-12-13T22:44:55Z,1853,33,4,15,996,Shark 66,88,Unknown,https://www.youtube.com/watch?v=HmDo3XQ0R3s
16,2019-12-08-2019-12-15,UCMLTXhBGx_2ub05aChjYqHg,5K_5cYRj5kc,"FFFreak &amp; LiL HimT - ""SARS"" (prod. 27Corazones Beats)",2019-12-11T14:42:35Z,1739,74,0,1,181,FFFreak & Kid T & Channiboiii,162,Unknown,https://www.youtube.com/watch?v=5K_5cYRj5kc
17,2019-12-08-2019-12-15,UCt23IqHrzypcRa9ifkxSzJg,T9Zo79BT9yE,Mr. Puff gave us Coronavirus,2019-12-14T20:27:40Z,1703,25,2,9,180,The Talentless ckeekyzekey,61,Unknown,https://www.youtube.com/watch?v=T9Zo79BT9yE
18,2019-12-08-2019-12-15,UCI_d3QTqpXD_QlcRfVYVOLg,9uDi7b_EiJ0,"I Love You Wuhan |  A Music Video | Wuhan,China | 4K",2019-12-10T10:20:48Z,1629,31,1,9,236,Jobayer Jisan,2680,CN,https://www.youtube.com/watch?v=9uDi7b_EiJ0
19,2019-12-08-2019-12-15,UCemgw9J61w5zSu7kf0pilpg,2QMnBhWx6sw,#coronavirus  fsh ktmshy tkhTb,2019-12-08T23:24:34Z,1412,36,0,4,56,amazing agouim,674,MA,https://www.youtube.com/watch?v=2QMnBhWx6sw
20,2019-12-08-2019-12-15,UC0SVpTeEgNb3cYBYALDVzgg,JdcCl6bGPa0,Epidemiia SARS 2003 goda,2019-12-13T22:37:23Z,1367,44,2,10,1427,Julia Bolchakova,36,Unknown,https://www.youtube.com/watch?v=JdcCl6bGPa0
21,2019-12-08-2019-12-15,UCX-GMSwEcsAM6iIDBWsqq_w,47T0a-VSYCQ,Hazrat ji Maulana Saad Sahab Amravati ijtema Coronavirus Dua 2019 ||  Dua || Abdul Saboor,2019-12-10T04:35:34Z,1218,46,1,5,1821,Amravati'S Vlogger,0,IN,https://www.youtube.com/watch?v=47T0a-VSYCQ
22,2019-12-08-2019-12-15,UCu_lqIahomo9ljPUixLijiw,weKjmG7-x_c,James Bond 007 - Thunderball - The Filming Locations | Trailer | Postponed through Covid 19,2019-12-13T15:55:21Z,1180,16,1,1,219,The Filming Locations,7840,DE,https://www.youtube.com/watch?v=weKjmG7-x_c
23,2019-12-08-2019-12-15,UCkJ26eGVIdBaNdAAEcGql_Q,k0hl-DCU8XA,Kak zarabotat' den'gi v samoizoliatsii koronavirusa COVID-19,2019-12-14T15:00:10Z,1010,101,2,138,350,Денежный Канал,315,US,https://www.youtube.com/watch?v=k0hl-DCU8XA
24,2019-12-08-2019-12-15,UCTSN7vkjXEeLGcOkI7zAXoQ,G0uBQ6R5c30,Fifteen Seconds Wuhan 2019,2019-12-09T10:55:09Z,629,7,1,4,111,Fifteen Seconds,1480,AT,https://www.youtube.com/watch?v=G0uBQ6R5c30
25,2019-12-08-2019-12-15,UCb2ZZp3LA66sgPkiJThFSwQ,rTYuecg4PSs,MY CITY(WUHAN HYPERLAPSE),2019-12-14T12:00:08Z,636,12,0,1,210,lei nie,3,Unknown,https://www.youtube.com/watch?v=rTYuecg4PSs
26,2019-12-08-2019-12-15,UCTJb7lOLCw0bYXTkPZD885A,OUoMrQDH-_8,191123 WayV play with JENGA @WayV FANMEETING TOUR in WUHAN,2019-12-09T05:21:36Z,615,17,0,1,271,sikmy81,51,Unknown,https://www.youtube.com/watch?v=OUoMrQDH-_8
27,2019-12-08-2019-12-15,UC0976vboqiPty7DKoPy7a9Q,pXL7Hv4ZWEk,#jinkeyliye #jaani #coronavirus,2019-12-08T08:57:00Z,389,89,3,15,118,Sunil P vini,0,IN,https://www.youtube.com/watch?v=pXL7Hv4ZWEk
28,2019-12-08-2019-12-15,UCGgeaHJ0-KrAyDvnjbs6wBg,Wi05CozS9nQ,Line up Dahil sa Covid19 [ coronavirus] Costco,2019-12-10T12:20:59Z,374,N/A,N/A,N/A,392,TripNatinTo,5100,CA,https://www.youtube.com/watch?v=Wi05CozS9nQ
29,2019-12-08-2019-12-15,UC-e7BdAHajkBmJNbLQCqqyQ,tLqAdtjonVU,&quot;Chariots of Fire&quot; at Rosebud Theatre. Dates under review due to COVID-19.,2019-12-14T13:00:11Z,373,1,0,0,45,Rosebud Theatre & School of the Arts,123,CA,https://www.youtube.com/watch?v=tLqAdtjonVU
