,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
12,2020-02-09-2020-02-16,UCK7tptUDHh-RYDsdxO1-5QQ,7SuKywEZ5AM,How Scientists Are Trying to Develop a Coronavirus Vaccine | WSJ,2020-02-13T17:00:01Z,1846322,23706,702,2342,258,Wall Street Journal,2350000,US,https://www.youtube.com/watch?v=7SuKywEZ5AM
13,2020-02-09-2020-02-16,UC4SUWizzKc1tptprBkWjX2Q,aNjpH5lBZ8w,Experts devise do-it-yourself face masks to help people battle coronavirus,2020-02-14T13:11:02Z,1643587,10551,437,927,122,South China Morning Post,1370000,HK,https://www.youtube.com/watch?v=aNjpH5lBZ8w
14,2020-02-09-2020-02-16,UCTrQ7HXWRRxr7OsOtodr2_w,Zl0V-OhZYk4,How coronavirus (Covid-19) spread day by day,2020-02-12T12:05:49Z,1443229,10450,1446,3358,707,Channel 4 News,1430000,GB,https://www.youtube.com/watch?v=Zl0V-OhZYk4
15,2020-02-09-2020-02-16,UC16niRr50-MSBwiO3YDb3RA,RHl8Lh67bnY,China coronavirus deaths and cases spike - BBC News,2020-02-13T13:30:39Z,1262561,8941,871,3393,376,BBC News,8240000,GB,https://www.youtube.com/watch?v=RHl8Lh67bnY
16,2020-02-09-2020-02-16,UCTCEJCypL-cwp2EWlT5pmGg,FC4soCjxSOQ,What is CORONAVIRUS? AND How to PROTECT YOURSELF?,2020-02-13T16:05:35Z,1235665,9493,469,943,120,FreeMedEducation,205000,ID,https://www.youtube.com/watch?v=FC4soCjxSOQ
17,2020-02-09-2020-02-16,UCeY0bbntWzzVIaj2z3QigXg,9J3vrJNGxQA,"First American Dies From COVID-19 In Wuhan, China | NBC Nightly News",2020-02-09T00:53:26Z,1156257,7819,838,4261,139,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=9J3vrJNGxQA
18,2020-02-09-2020-02-16,UCHpw8xwDNhU9gdohEcJu4aA,NvCmYk_f1uw,The coronavirus cat rescuer of Wuhan,2020-02-14T14:30:51Z,1116398,43993,423,3364,427,The Guardian,1410000,GB,https://www.youtube.com/watch?v=NvCmYk_f1uw
19,2020-02-09-2020-02-16,UC16niRr50-MSBwiO3YDb3RA,YK_gq3PC7TE,Coronavirus disease named Covid-19 - BBC News,2020-02-12T07:17:42Z,826914,6514,496,2938,578,BBC News,8240000,GB,https://www.youtube.com/watch?v=YK_gq3PC7TE
20,2020-02-09-2020-02-16,UCKjU3KzdbJE1EFcHVqXC3_g,_v7xq0fzPj4,How the coronavirus outbreak happened,2020-02-15T03:39:30Z,603710,3115,686,N/A,332,CBC News: The National,825000,CA,https://www.youtube.com/watch?v=_v7xq0fzPj4
21,2020-02-09-2020-02-16,UCKjU3KzdbJE1EFcHVqXC3_g,WOFHR4cvov4,Busting garlic cures and other false coronavirus claims,2020-02-13T12:47:41Z,428605,1785,576,N/A,179,CBC News: The National,825000,CA,https://www.youtube.com/watch?v=WOFHR4cvov4
22,2020-02-09-2020-02-16,UCHBDXQDmqnaqIEPdEapEFVQ,PSvyn26coEM,Coronavirus-infected woman gives birth to baby in Jiangxi,2020-02-15T08:11:27Z,125746,571,30,78,41,New China TV,947000,CN,https://www.youtube.com/watch?v=PSvyn26coEM
23,2020-02-09-2020-02-16,UC-iNft4KceyBW18t-nfQuEw,y5xkBbxAvrQ,RED ALERT: The Frank Five #19 - Vital Coronavirus Update,2020-02-15T19:21:44Z,6822,777,4,146,687,Frank Vaughan,20200,CA,https://www.youtube.com/watch?v=y5xkBbxAvrQ
24,2020-02-09-2020-02-16,UC3W9_TeLXVGQnEsLsLfdzUg,-BET6c-YB8g,Coronavirus and Dropshipping UPDATE: Truth About Chinese Supplier Delays | Wuhan Coronavirus 2020,2020-02-09T15:35:44Z,5718,250,5,166,526,Rafael Cintron,39800,US,https://www.youtube.com/watch?v=-BET6c-YB8g
25,2020-02-09-2020-02-16,UCn2AasLKAJwJ7GRb161cJ8g,fem8rx49Wts,"Be strong, #Wuhan ",2020-02-09T05:45:10Z,3812,167,3,18,64,MALONG Fanmade Channel,87300,SG,https://www.youtube.com/watch?v=fem8rx49Wts
26,2020-02-09-2020-02-16,UCwEpcy7nk_M7R0vNzCPan4Q,TIUWLVLKZA0,Wuhan coronavirus Timeline (mainland China),2020-02-11T02:15:19Z,2882,16,1,0,98,MisterB,2060,JP,https://www.youtube.com/watch?v=TIUWLVLKZA0
27,2020-02-09-2020-02-16,UCld203k3DQnK_cTyB4zlo3Q,GXotxg1YorQ,"The Pope False Prophet, NWO and Depopulation Agenda Coronavirus",2020-02-09T08:45:01Z,192,3,0,N/A,923,His Grace I’ll Share,2040,AU,https://www.youtube.com/watch?v=GXotxg1YorQ
28,2020-02-09-2020-02-16,UCsjmMYXb5RGmRRsgcT-WopA,G5MAhgZ1Je4,Coronavirus.  Leaked footage of medico working on victim on street,2020-02-15T09:24:44Z,170,1,0,0,59,TheTruth WillOut,144,AU,https://www.youtube.com/watch?v=G5MAhgZ1Je4
29,2020-02-09-2020-02-16,UCzJA4xeaZ1B0sVxJKVTUhbw,ur-xZ3foe8Q,China Caught Lying About Coronavirus As Death Count Skyrockets War Alex Jones infowars,2020-02-14T06:25:16Z,106,1,1,0,7891,reesebilly,734,US,https://www.youtube.com/watch?v=ur-xZ3foe8Q
