,codingWeek,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,duration,channelTitle,subscriberCount,country,videoURL
20,2020-06-21-2020-06-28,UCeY0bbntWzzVIaj2z3QigXg,baHR5E952H8,"&#39;Slow The Testing Down, Please&#39; President Mocks COVID-19 As 26 States See Spike In Infections",2020-06-21T17:30:02Z,89763,513,102,456,168,NBC News,3810000,Unknown,https://www.youtube.com/watch?v=baHR5E952H8
21,2020-06-21-2020-06-28,UCiMg06DjcUk5FRiM3g5sqoQ,kbnW5xnH7eI,"Your COVID-19 Questions Answered: Daily Life, Social Interaction, Returning to Work, and More",2020-06-25T20:23:41Z,78229,361,69,0,3160,Centers for Disease Control and Prevention (CDC),476000,US,https://www.youtube.com/watch?v=kbnW5xnH7eI
22,2020-06-21-2020-06-28,UCxhDBhx2j1R0_tsXuJTmplA,NOK6drNPNck,COVID-19 and Antibody tests explained: IgM and IgG antibodies to Coronavirus,2020-06-27T00:31:43Z,74123,434,19,N/A,141,Beckman Coulter Dx,3770,US,https://www.youtube.com/watch?v=NOK6drNPNck
23,2020-06-21-2020-06-28,UCMJ584ZcmJSyzF8VE8Zyy2A,3sURTAaxmc8,Covid-19: The Road to Recovery,2020-06-24T05:45:00Z,51595,414,19,61,99,Chartered Society of Physiotherapy,3880,GB,https://www.youtube.com/watch?v=3sURTAaxmc8
24,2020-06-21-2020-06-28,UC4p6bEngiRCN7TyTxZVJ3OQ,64piemCeDGE,Coronavirus Q&amp;A: The Next COVID-19 Phase,2020-06-24T19:51:03Z,42206,585,20,64,2531,JAMA Network,57300,US,https://www.youtube.com/watch?v=64piemCeDGE
25,2020-06-21-2020-06-28,UClsy4h6k6Q46g9NtMuBWdDw,--UeMdiWf5I,103 tyngka shongdor u Dawai Coronavirus na India,2020-06-22T02:30:17Z,35773,1294,69,218,113,Elegis Thongni,0,IN,https://www.youtube.com/watch?v=--UeMdiWf5I
26,2020-06-21-2020-06-28,UCba3hpU7EFBSk817y9qZkiA,IjJOY_kd9ww,Dia negro para la farandula argentina: crecen los contagios de coronavirus entre los famosos,2020-06-24T23:35:52Z,29493,101,59,75,742,LA NACION,541000,AR,https://www.youtube.com/watch?v=IjJOY_kd9ww
27,2020-06-21-2020-06-28,UCqVHGwQCmmGa2hjS7ydN4sQ,e1RMPSTNO84,?SE PUEDE CONTAGIAR DE CORONAVIRUS EN EL PERIODO DE INCUBACION?,2020-06-22T23:15:08Z,27079,618,31,66,834,Dr. Luis Antonio Pacora Camargo,260000,PE,https://www.youtube.com/watch?v=e1RMPSTNO84
28,2020-06-21-2020-06-28,UCxdM_BlltGbSjch5BVzrhag,8OoMzh8hsh4,How COVID-19 Makes Breathing Difficult,2020-06-27T23:02:52Z,17653,166,4,12,130,Digital MEdIC at Stanford University,6950,US,https://www.youtube.com/watch?v=8OoMzh8hsh4
29,2020-06-21-2020-06-28,UC42Pe26uv1EnNPWXqBsdJNw,q9UOh-uJtaY,Terapias com Criancas e Adolescentes em Tempos de Covid-19 | Sinopsys Debate #2,2020-06-27T16:13:03Z,2901,382,3,5,13067,Sinopsys Editora,4740,BR,https://www.youtube.com/watch?v=q9UOh-uJtaY
