,channelId,videoId,title,publishedAt,viewCount,likeCount,dislikeCount,commentCount,favoriteCount,channelTitle,subscriberCount
19,UCiMg06DjcUk5FRiM3g5sqoQ,7srwrF9MGdw,CDC COVID-19 Prevention Messages for Front Line Long-Term Care Staff: Keep COVID-19 Out!,2020-04-27T17:51:09Z,106794,184,19,0,0,Centers for Disease Control and Prevention (CDC),473000
20,UCiMg06DjcUk5FRiM3g5sqoQ,t7OH8ORr5Ig,LTC Mini Webinar: Sparkling Surfaces: Stop COVID-19's Spread,2020-04-28T17:56:01Z,96475,238,23,0,0,Centers for Disease Control and Prevention (CDC),473000
21,UC_AK324Za3GR5O55EhKGSMA,ReI6ROZNbkk,Inside Taiwan's Response to COVID-19,2020-04-25T11:28:59Z,90559,2909,59,221,0,Johns Hopkins Bloomberg School of Public Health,18000
22,UCiMg06DjcUk5FRiM3g5sqoQ,GDDDz89EhSU,COVID-19: Social Distancing,2020-04-22T15:08:43Z,84602,181,53,0,0,Centers for Disease Control and Prevention (CDC),473000
23,UCDp-ctduCmWgCjr5w68s4Cw,i-wWz_SUyb4,Child-Friendly Ways to Address COVID-19,2020-04-22T17:24:45Z,81642,428,33,72,0,NYU Langone Health,47600
24,UCiMg06DjcUk5FRiM3g5sqoQ,xmYMUly7qiE,CDC COVID-19 Prevention Messages for Front Line Long-Term Care Staff: Clean Hands - Combat COVID-19,2020-04-27T17:57:17Z,80473,143,14,0,0,Centers for Disease Control and Prevention (CDC),473000
25,UCiMg06DjcUk5FRiM3g5sqoQ,1ZbT1Njv6xA,CDC COVID-19 Prevention Messages for Front Line LTC Staff: Closely Monitor Residents for COVID-19,2020-04-27T17:51:51Z,82285,126,20,0,0,Centers for Disease Control and Prevention (CDC),473000
26,UCyI4gi0BtlKiUl6KgtuVIUw,7j_iPVk_5pA,COVID-19 survivor on how deep breathing exercises helped him fight the virus | Your Morning,2020-04-28T15:24:40Z,76877,482,46,34,0,Your Morning,97700
27,UC07-dOwgza1IguKA86jqxNA,8dlUqlMDkR4,Preventing COVID-19 in your workplace or while teleworking,2020-04-28T13:54:20Z,66282,535,192,107,0,World Health Organization (WHO),607000
28,UCdxi8d8qRsRyUi2ERYjYb-w,m_uG2x0iD6c,The Terrifying Tech Coming Because Of Covid-19,2020-04-23T19:45:02Z,60219,1674,204,469,0,TheRichest,14300000
29,UCOvSvdpakTdLTsT5E2si-Nw,Qc-P45u1vxI,Centrul de triere COVID-19 de la Moldexpo - LIVE cum ajung suspectii de Coronavirus,2020-04-24T15:12:23Z,46279,237,96,0,0,PublikaMD,37500
30,UCD-rknsyUn8SFfoIjMvOkXg,QnK9insqrMk,Menggambar Poster Dengan Tema Pencegahan Virus Covid-19 | How to draw Coronavirus Awareness Poster,2020-04-26T19:01:30Z,44960,0,0,24,0,Joyful Simple Drawing,0
31,UCEAeM058s1eXJKZqw6sHIdw,otEzp8lVXMY,"Coronavirus Outbreak Live Count, Real-Time Counter, COVID -19 Pandemic Counts &amp; Recovery",2020-04-28T12:22:28Z,36822,209,22,0,0,CALMING,834
32,UCkNrj1l4JLvLX7M42fJoLGw,7z0kzYpuqhw,What is COVID-19?,2020-04-22T17:09:20Z,30948,299,19,13,0,Cancer Treatment Centers of America - CTCA,17100
33,UCfp5MBK2IC90Bdm5IQUJvYw,pZfKKnwaBRs,14 Things To Do If Someone You Live With Has COVID-19,2020-04-23T18:25:16Z,17961,222,11,65,0,Michigan Medicine,80700
34,UC0mf1_KkOBhRFpi5yEkxPeA,A41BASN9TA8,COVID-19  Curfew and Social Distancing Enforcement using Skylark Labs&#39; AI Enabled Drones in India,2020-04-25T17:35:53Z,8990,33,6,4,0,SkyLark Labs,64
35,UC3CpkexKuA6417A7Za9tFpg,UUnv17T-9GA,RPS Responds: COVID-19,2020-04-24T13:20:12Z,3779,0,0,0,0,Rochester Public Schools ISD535,1260
36,UCc3_UV5nV1NOyUk1UbUCdNQ,ifr1M0LL5U0,Mabud Allah Khoma Koro | Parvez Sarkar | Bangla New Song 2020 | Covid 19  Song | Corona Virus,2020-04-25T06:32:33Z,1326,101,2,0,0,SP TV,0
37,UCyvGBK8sNkSvuxETJPcf6MA,5SqOc3uf94o,Coronavirus Q&amp;A Episode 4,2020-04-26T16:54:01Z,1274,8,0,0,0,Living Branches,120
38,UCn_pT9BEWvy5rVZ7HpVIMYg,PxoGyc2wtbk,Coronavirus News Intro  After Effects Template  AE Templates,2020-04-22T13:15:00Z,1044,17,0,1,0,AE templates,25800
39,UCFzLUuPbFS-CeokI0xJSTTQ,ULhFZqq994U,Stonhard Responds to COVID-19: Helping the Heroes,2020-04-22T14:49:31Z,872,6,0,0,0,STONHARD,323
40,UC83z7kW2SpYD3ce3VQS0eSg,lyhrKOb8JVA,Walking Tour Rhos-on-Sea During COVID-19 Lock-down in 4K,2020-04-22T07:38:44Z,482,9,1,1,0,mayancho,5730
41,UC83z7kW2SpYD3ce3VQS0eSg,etT4U76GVLA,"Walking Tour, Wellington Road, Muxton, Telford during COVID-19 lock-down in 4K",2020-04-28T07:27:18Z,187,3,0,1,0,mayancho,5730
42,UCzCWEyKKny_W3qDfyrSM-6Q,JoDWuFLhjEw,"FMFL11 - COVID-19 and Family Law, Part 2",2020-04-24T03:31:16Z,185,2,0,0,0,John-Paul Boyd QC,73
43,UCpOWlbcbf_vzZCuLCdLIS3w,gS8Ofb0393Q,(SHOPPING WITH CORONAVIRUS),2020-04-28T01:14:17Z,129,18,2,0,0,STEEL58,1020
44,UCUhv3EoJAzczB0mxRYQgdOw,ooigok40fbw,Apr 21 2020 Open Humans Community Meeting: Quantified Flu &amp; COVID-19,2020-04-23T09:16:21Z,26,0,0,0,0,Open Humans Foundation,12
